variant,step,loss,step_time_sec,grad_norm,valid_tokens,loss_tokens,capacity_tokens,valid_ratio,loss_ratio,cumulative_valid_tokens,cumulative_loss_tokens,cumulative_step_time_sec
unpacked,1,4.436088562011719,61.1334655339997,90.0,248,66,2048,0.12109375,0.0322265625,248,66,61.1334655339997
unpacked,2,4.026660919189453,0.5768230879984912,134.0,180,22,2048,0.087890625,0.0107421875,428,88,61.71028862199819
