model_key,variant_name,status,model_id,batch_size,max_length,max_steps_requested,steps_recorded,learning_rate,lora_rank,lora_alpha,lora_fa_installed,final_loss,mean_loss,mean_step_time_sec_excl_first,valid_tokens_per_sec_excl_first,loss_tokens_per_sec_excl_first,wall_time_sec,lora_a_tensors,lora_b_tensors,lora_a_params,lora_b_params,lora_a_bytes,lora_b_bytes,lorafa_a_value_delta_max,lorafa_b_value_delta_max,lorafa_a_changed_tensors,lorafa_b_changed_tensors,train_peak_aggregate_gib,train_in_use_aggregate_gib,train_limit_aggregate_gib,train_peak_max_chip_gib,train_limit_min_chip_gib,device_count,bleu,chrf,quality_num_examples
gemma4-e4b,standard_lora_r16,ok,google/gemma-4-e4b,2,512,2,2,0.0002,16,32.0,False,1.2890743017196655,1.7853499054908752,0.4790167230003135,233.81229636094918,60.54068387917434,271.14314990800085,234,234,14630912,19267584,29261824,38535168,0.000244140625,0.000400543212890625,234,234,30.236705780029297,23.64576005935669,125.98434448242188,3.779588222503662,15.748043060302734,8,,,
gemma4-e4b,lorafa_r16,ok,google/gemma-4-e4b,2,512,2,2,0.0002,16,32.0,True,1.3068881034851074,1.7942568063735962,0.7537116530002095,148.59794134026592,38.47625266846171,111.6038996139996,234,234,14630912,19267584,29261824,38535168,0.0,0.000400543212890625,0,234,29.901988983154297,15.505504608154297,125.98434448242188,3.7393107414245605,15.748043060302734,8,,,
