activation_policy_installed,batch_size,case,cce_installed,chips,dataset_mode,default_ce,final_loss,first_step_time_sec,lora_rank,loss_tokens_per_sec_excl_first,max_length,max_steps,mean_loss,mean_step_time_sec_excl_first,mesh_fsdp,mesh_tp,model,model_id,run_dir,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_peak_hbm_gb,second_step_time_sec,splash_attention_installed,status,steps_recorded,suite,tiled_mlp_installed,token_chunk,tpu,valid_tokens_per_sec_excl_first,variant,vocab_chunk,wall_time_sec,xla_report,xla_train_step_gib_per_chip,source_csv,failure_type,oom_exceeded_gib,oom_limit_gib,oom_used_gib,ok,mesh,variant_label,model_order
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l1024_tc512_vc32768,True,8,synthetic,False,0.8930462002754211,63.468402615999366,16,350.3485996352684,1024,4,2.332240268588066,0.5879857953320121,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l1024_tc512_vc32768,117.269139968,135.27465984,18.005519872,0.6918788209986815,False,ok,4.0,focused_chunk_fsdp8_tp1,False,512,v5litepod-8,748.3173972792141,cce,32768,92.37601576499948,/tmp/gemma-cce-4b-focused/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l1024_tc512_vc32768/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.93,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,0
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l1024_tc512_vc65536,True,8,synthetic,False,0.8963790535926819,63.940895645002456,16,346.1701253929106,1024,4,2.3357689827680588,0.5950831249986853,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l1024_tc512_vc65536,117.421523456,135.27465984,17.853136384,0.6947890509982244,False,ok,4.0,focused_chunk_fsdp8_tp1,False,512,v5litepod-8,739.3925008392266,cce,65536,96.44560105900018,/tmp/gemma-cce-4b-focused/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l1024_tc512_vc65536/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.93,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,0
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc8192,True,8,synthetic,False,0.3313755095005035,86.22328853900035,16,325.0906584613846,512,4,1.3578993007540705,0.6336693923318913,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc8192,100.900353536,135.27465984,34.374306304,0.7703342159984459,False,ok,4.0,focused_chunk_fsdp8_tp1,False,128,v5litepod-8,807.9923161758684,cce,8192,135.51336327300305,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc8192/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc16384,True,8,synthetic,False,0.3615111708641052,83.31704000300306,16,327.46981201682996,512,4,1.3662671893835068,0.6290656189994479,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc16384,100.751760896,135.27465984,34.522898944,0.760321906000172,False,ok,4.0,focused_chunk_fsdp8_tp1,False,128,v5litepod-8,813.9055521971696,cce,16384,128.51770358200156,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc16384/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.54,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc32768,True,8,synthetic,False,0.3358633518218994,85.37046858699978,16,329.1472883623116,512,4,1.3700414150953293,0.6258596296659865,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc32768,100.065990656,135.27465984,35.208669184,0.7607688969983428,False,ok,4.0,focused_chunk_fsdp8_tp1,False,128,v5litepod-8,818.0748137937065,cce,32768,134.23089280500062,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc32768/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc65536,True,8,synthetic,False,0.3083039820194244,83.34465539800294,16,327.92653266451987,512,4,1.3597832694649696,0.6281894859991249,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc65536,101.535389696,135.27465984,33.739270144,0.7615603759986698,False,ok,4.0,focused_chunk_fsdp8_tp1,False,128,v5litepod-8,815.0407025448261,cce,65536,127.61250151700006,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc128_vc65536/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc8192,True,8,synthetic,False,0.2890419960021972,84.5465730520009,16,329.9756125600966,512,4,1.3513488471508026,0.6242885599992102,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc8192,101.44148224,135.27465984,33.8331776,0.7567990979987371,False,ok,4.0,focused_chunk_fsdp8_tp1,False,256,v5litepod-8,820.1335613144148,cce,8192,134.32609252900147,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc8192/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.54,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc16384,True,8,synthetic,False,0.3425217568874359,85.57794600999841,16,332.023999912976,512,4,1.3738635256886482,0.6204370770004365,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc16384,100.710710784,135.27465984,34.563949056,0.7533542279998073,False,ok,4.0,focused_chunk_fsdp8_tp1,False,256,v5litepod-8,825.2246988128336,cce,16384,134.52601350700206,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc16384/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc32768,True,8,synthetic,False,0.3991370797157287,85.7009515619975,16,330.3810631218507,512,4,1.3859712928533554,0.6235224200002752,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc32768,100.624558592,135.27465984,34.650101248,0.7542440780016477,False,ok,4.0,focused_chunk_fsdp8_tp1,False,256,v5litepod-8,821.1412830989686,cce,32768,135.21235475900176,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc32768/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc65536,True,8,synthetic,False,0.333874374628067,84.75739139899815,16,326.40514470217465,512,4,1.3581503257155418,0.6311175033345838,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc65536,101.311340032,135.27465984,33.963319808,0.7664418390013452,False,ok,4.0,focused_chunk_fsdp8_tp1,False,256,v5litepod-8,811.2593887743369,cce,65536,130.03105873500317,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc256_vc65536/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc8192,True,8,synthetic,False,0.3305957317352295,84.37005742999827,16,331.72061594691627,512,4,1.3701074570417404,0.6210045143319197,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc8192,99.710855168,135.27465984,35.563804672,0.7538760799980082,False,ok,4.0,focused_chunk_fsdp8_tp1,False,512,v5litepod-8,824.4706571107822,cce,8192,129.1932725020015,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc8192/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc16384,True,8,synthetic,False,0.3615111708641052,84.69516503400155,16,332.89406614666376,512,4,1.3662671893835068,0.6188154759996299,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc16384,100.569836032,135.27465984,34.704823808,0.7511282970008324,False,ok,4.0,focused_chunk_fsdp8_tp1,False,512,v5litepod-8,827.387193529572,cce,16384,130.16981197199857,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc16384/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc32768,True,8,synthetic,False,0.3646106719970703,84.62308981300157,16,328.4152887003094,512,4,1.35911026597023,0.6272545983326078,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc32768,100.039642112,135.27465984,35.235017728,0.7592507349982043,False,ok,4.0,focused_chunk_fsdp8_tp1,False,512,v5litepod-8,816.2554748279534,cce,32768,130.18400240699702,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc32768/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
False,4,focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc65536,True,8,synthetic,False,0.3171928822994232,85.54655141599869,16,322.06500124105366,512,4,1.3621316775679588,0.6396224339999511,8,1,Gemma4 E4B,google/gemma-4-E4B,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc65536,100.538592256,135.27465984,34.736067584,0.7766735040022468,False,ok,4.0,focused_chunk_fsdp8_tp1,False,512,v5litepod-8,800.4722360942693,cce,65536,135.24089522600116,/tmp/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_cce_r16_b4_l512_tc512_vc65536/xla/module_1046.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.53,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-e4b-focused-hf3-eightchip-chunk-fsdp8/gemma-cce-e4b-focused-hf3/focused_chunk_fsdp8_tp1/focused_chunk_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,1
