model_key,variant_name,status,model_id,batch_size,max_length,max_steps_requested,steps_recorded,learning_rate,lora_rank,lora_alpha,lora_fa_installed,final_loss,mean_loss,mean_step_time_sec_excl_first,valid_tokens_per_sec_excl_first,loss_tokens_per_sec_excl_first,wall_time_sec,lora_a_tensors,lora_b_tensors,lora_a_params,lora_b_params,lora_a_bytes,lora_b_bytes,lorafa_a_value_delta_max,lorafa_b_value_delta_max,lorafa_a_changed_tensors,lorafa_b_changed_tensors,bleu,chrf,quality_num_examples
gemma3-1b,standard_lora_r16,ok,google/gemma-3-1b-it,8,512,50,50,0.0002,16,32.0,False,2.378592014312744,1.765864006280899,0.22604652173469025,1224.057222502962,390.02265829862785,112.13657869999997,156,156,5218304,7348224,10436608,14696448,0.00927734375,0.006561279296875,156,156,30.92910551550815,55.00372583347529,16
gemma3-1b,standard_lora_r32,ok,google/gemma-3-1b-it,8,512,50,50,0.0002,32,32.0,False,2.308016538619995,1.826470844745636,0.22659015044895828,1221.1204988512884,389.08692690939415,112.954489448,156,156,10436608,14696448,20873216,29392896,0.010498046875,0.0064697265625,156,156,27.810171291210064,55.88298811111159,16
gemma3-1b,standard_lora_r64,ok,google/gemma-3-1b-it,8,512,50,50,0.0002,64,32.0,False,2.2883589267730713,1.86301286816597,0.22850937159180792,1210.8644631227014,385.81903530683513,115.24102663600024,156,156,20873216,29392896,41746432,58785792,0.010498046875,0.006683349609375,156,156,34.20419992216596,59.74547584355512,16
gemma3-1b,freeze_a_r16,ok,google/gemma-3-1b-it,8,512,50,50,0.0002,16,32.0,True,2.46905517578125,1.7966118919849396,0.21866346542856263,1265.38686748023,403.19156715699904,105.06873287400003,156,156,5218304,7348224,10436608,14696448,0.0,0.006744384765625,0,156,29.529331318601297,55.4644107012025,16
gemma3-1b,lorafa_r16,ok,google/gemma-3-1b-it,8,512,50,50,0.0002,16,32.0,True,2.4580724239349365,1.7964797282218934,0.22769625653060702,1215.1885224947785,387.1968149562947,151.60639347400001,156,156,5218304,7348224,10436608,14696448,0.0,0.00665283203125,0,156,24.818711216868618,50.5834754156527,16
gemma3-1b,lorafa_r32,ok,google/gemma-3-1b-it,8,512,50,50,0.0002,32,32.0,True,2.363856315612793,1.7912361085414887,0.23465067083673471,1179.1736054466194,375.7213435262868,152.10082219000014,156,156,10436608,14696448,20873216,29392896,0.0,0.0069580078125,0,156,28.662009919622285,53.04390682380038,16
gemma3-1b,lorafa_r64,ok,google/gemma-3-1b-it,8,512,50,50,0.0002,64,32.0,True,2.4206857681274414,1.8081171226501465,0.2615183313265538,1058.0286137017185,337.1207856019637,157.86117606399966,156,156,20873216,29392896,41746432,58785792,0.0,0.006866455078125,0,156,27.879171719416888,55.008168133492894,16
