variant,step,loss,step_time_sec,grad_norm,valid_tokens,loss_tokens,capacity_tokens,valid_ratio,loss_ratio,cumulative_valid_tokens,cumulative_loss_tokens,cumulative_step_time_sec
unpacked,1,4.347686290740967,83.83396084600008,109.5,284,88,4096,0.0693359375,0.021484375,284,88,83.83396084600008
unpacked,2,2.760051965713501,0.3239701109996531,29.75,419,171,4096,0.102294921875,0.041748046875,703,259,84.15793095699973
unpacked,3,3.908109188079834,0.2539907549999043,43.75,236,69,4096,0.0576171875,0.016845703125,939,328,84.41192171199964
unpacked,4,3.057810068130493,0.25785910499962483,30.375,299,112,4096,0.072998046875,0.02734375,1238,440,84.66978081699926
unpacked,5,2.1327476501464844,0.25859995399969193,27.0,253,77,4096,0.061767578125,0.018798828125,1491,517,84.92838077099896
unpacked,6,2.277651071548462,0.26101218500025425,27.75,313,102,4096,0.076416015625,0.02490234375,1804,619,85.18939295599921
unpacked,7,2.676237106323242,0.2597809540002345,21.5,263,80,4096,0.064208984375,0.01953125,2067,699,85.44917390999944
unpacked,8,1.8617585897445679,0.26073455500045384,29.625,269,88,4096,0.065673828125,0.021484375,2336,787,85.7099084649999
unpacked,9,1.0788123607635498,0.25940346399966074,19.875,391,149,4096,0.095458984375,0.036376953125,2727,936,85.96931192899956
unpacked,10,2.620342254638672,0.2591074150004715,35.0,264,88,4096,0.064453125,0.021484375,2991,1024,86.22841934400003
unpacked,11,1.1951364278793335,0.26036731400017743,16.625,289,92,4096,0.070556640625,0.0224609375,3280,1116,86.48878665800021
unpacked,12,1.6291887760162354,0.2603856449995874,16.375,236,63,4096,0.0576171875,0.015380859375,3516,1179,86.7491723029998
unpacked,13,2.5432493686676025,0.2598104640001111,30.625,211,52,4096,0.051513671875,0.0126953125,3727,1231,87.0089827669999
unpacked,14,1.601134181022644,0.26068585499979235,15.3125,228,62,4096,0.0556640625,0.01513671875,3955,1293,87.2696686219997
unpacked,15,1.6419869661331177,0.26045122499999707,18.875,263,75,4096,0.064208984375,0.018310546875,4218,1368,87.5301198469997
