variant,step,loss,step_time_sec,grad_norm,valid_tokens,loss_tokens,capacity_tokens,valid_ratio,loss_ratio,cumulative_valid_tokens,cumulative_loss_tokens,cumulative_step_time_sec
unpacked,1,5.249347686767578,31.463129997000124,153.0,703,259,8192,0.0858154296875,0.0316162109375,703,259,31.463129997000124
unpacked,2,4.506998538970947,0.1529064669998661,37.25,535,181,8192,0.0653076171875,0.0220947265625,1238,440,31.61603646399999
unpacked,3,3.4548120498657227,0.1031163310001375,27.75,566,179,8192,0.069091796875,0.0218505859375,1804,619,31.719152795000127
unpacked,4,3.2866098880767822,0.10719978099996297,19.0,532,168,8192,0.06494140625,0.0205078125,2336,787,31.82635257600009
unpacked,5,2.5581512451171875,0.1053451299999324,15.4375,655,237,8192,0.0799560546875,0.0289306640625,2991,1024,31.931697706000023
unpacked,6,1.8759219646453857,0.10631761000013285,19.625,525,155,8192,0.0640869140625,0.0189208984375,3516,1179,32.038015316000156
unpacked,7,2.8488073348999023,0.10585377100005644,24.125,439,114,8192,0.0535888671875,0.013916015625,3955,1293,32.14386908700021
unpacked,8,2.1212668418884277,0.1052156109999487,12.25,487,133,8192,0.0594482421875,0.0162353515625,4442,1426,32.24908469800016
unpacked,9,1.997703194618225,0.10575665099986509,12.875,438,114,8192,0.053466796875,0.013916015625,4880,1540,32.354841349000026
unpacked,10,2.3365776538848877,0.10598019099984413,8.4375,767,288,8192,0.0936279296875,0.03515625,5647,1828,32.46082153999987
unpacked,11,2.4042036533355713,0.10647159100017234,10.9375,572,193,8192,0.06982421875,0.0235595703125,6219,2021,32.56729313100004
unpacked,12,1.805982232093811,0.10586838100016394,9.375,556,174,8192,0.06787109375,0.021240234375,6775,2195,32.673161512000206
unpacked,13,2.7479162216186523,0.10575784100001329,13.25,480,133,8192,0.05859375,0.0162353515625,7255,2328,32.77891935300022
unpacked,14,1.7828913927078247,0.10607392099996105,7.84375,586,201,8192,0.071533203125,0.0245361328125,7841,2529,32.88499327400018
unpacked,15,1.4925768375396729,0.10638242100003481,7.59375,593,196,8192,0.0723876953125,0.02392578125,8434,2725,32.991375695000215
unpacked,16,2.023305892944336,0.10627592000014374,11.0,478,130,8192,0.058349609375,0.015869140625,8912,2855,33.09765161500036
unpacked,17,1.8604801893234253,0.10578160099998968,8.125,538,170,8192,0.065673828125,0.020751953125,9450,3025,33.20343321600035
unpacked,18,2.1890311241149902,0.105879060999996,8.375,630,232,8192,0.076904296875,0.0283203125,10080,3257,33.309312277000345
unpacked,19,2.0559873580932617,0.10612342100012029,10.5625,480,139,8192,0.05859375,0.0169677734375,10560,3396,33.415435698000465
unpacked,20,2.121910333633423,0.10633445000007669,7.65625,621,227,8192,0.0758056640625,0.0277099609375,11181,3623,33.52177014800054
unpacked,21,1.9091813564300537,0.10587974099985331,9.6875,556,170,8192,0.06787109375,0.020751953125,11737,3793,33.627649889000395
unpacked,22,2.1444945335388184,0.10615024100002302,10.9375,505,140,8192,0.0616455078125,0.01708984375,12242,3933,33.73380013000042
unpacked,23,2.465200901031494,0.10605561100010163,8.5,600,189,8192,0.0732421875,0.0230712890625,12842,4122,33.83985574100052
unpacked,24,2.0842697620391846,0.1058529910001198,10.4375,484,135,8192,0.05908203125,0.0164794921875,13326,4257,33.94570873200064
unpacked,25,2.0279321670532227,0.10621857099999943,7.0625,516,151,8192,0.06298828125,0.0184326171875,13842,4408,34.05192730300064
unpacked,26,1.843947172164917,0.10628240000005462,6.9375,499,148,8192,0.0609130859375,0.01806640625,14341,4556,34.15820970300069
unpacked,27,1.8490302562713623,0.10574130099985268,10.4375,493,140,8192,0.0601806640625,0.01708984375,14834,4696,34.263951004000546
unpacked,28,2.714304208755493,0.10676748100013356,11.25,473,127,8192,0.0577392578125,0.0155029296875,15307,4823,34.37071848500068
unpacked,29,2.23747181892395,0.10565504100009093,8.0625,602,215,8192,0.073486328125,0.0262451171875,15909,5038,34.47637352600077
unpacked,30,1.7772843837738037,0.10617315100012092,6.9375,595,198,8192,0.0726318359375,0.024169921875,16504,5236,34.58254667700089
unpacked,31,1.5184130668640137,0.1059986810000737,7.625,527,153,8192,0.0643310546875,0.0186767578125,17031,5389,34.688545358000965
unpacked,32,1.6698825359344482,0.10590811099996245,6.28125,622,219,8192,0.075927734375,0.0267333984375,17653,5608,34.79445346900093
unpacked,33,2.1463677883148193,0.10614824100002807,9.25,498,152,8192,0.060791015625,0.0185546875,18151,5760,34.900601710000956
unpacked,34,2.099529504776001,0.10585037099986039,7.125,455,125,8192,0.0555419921875,0.0152587890625,18606,5885,35.006452081000816
unpacked,35,2.365887403488159,0.10600483100006386,7.03125,544,174,8192,0.06640625,0.021240234375,19150,6059,35.11245691200088
unpacked,36,2.2934582233428955,0.10630034999985583,9.5,483,146,8192,0.0589599609375,0.017822265625,19633,6205,35.218757262000736
unpacked,37,1.6005651950836182,0.10671463099993161,7.40625,509,157,8192,0.0621337890625,0.0191650390625,20142,6362,35.32547189300067
unpacked,38,1.9994838237762451,0.10647746099994038,6.84375,545,176,8192,0.0665283203125,0.021484375,20687,6538,35.43194935400061
unpacked,39,2.066654920578003,0.10601258099995903,7.375,483,116,8192,0.0589599609375,0.01416015625,21170,6654,35.53796193500057
unpacked,40,2.1053497791290283,0.1059882499998821,7.03125,468,130,8192,0.05712890625,0.015869140625,21638,6784,35.64395018500045
unpacked,41,1.876585841178894,0.1059215799998583,7.09375,670,247,8192,0.081787109375,0.0301513671875,22308,7031,35.74987176500031
unpacked,42,2.1414763927459717,0.1059741210001448,8.375,510,155,8192,0.062255859375,0.0189208984375,22818,7186,35.85584588600045
unpacked,43,2.138042449951172,0.10597999100014022,7.34375,465,128,8192,0.0567626953125,0.015625,23283,7314,35.96182587700059
unpacked,44,2.184288740158081,0.1068358709999302,7.09375,521,152,8192,0.0635986328125,0.0185546875,23804,7466,36.06866174800052
unpacked,45,1.8096895217895508,0.10589122099986525,7.96875,491,132,8192,0.0599365234375,0.01611328125,24295,7598,36.17455296900039
unpacked,46,1.889631748199463,0.10579414999983783,9.875,421,109,8192,0.0513916015625,0.0133056640625,24716,7707,36.280347119000226
unpacked,47,2.2380728721618652,0.10654528999998547,6.03125,559,184,8192,0.0682373046875,0.0224609375,25275,7891,36.38689240900021
unpacked,48,1.675268292427063,0.10583163100000093,7.09375,486,141,8192,0.059326171875,0.0172119140625,25761,8032,36.49272404000021
unpacked,49,2.3955225944519043,0.1065252309999778,6.53125,596,211,8192,0.07275390625,0.0257568359375,26357,8243,36.59924927100019
unpacked,50,2.27327036857605,0.10603671099988787,6.96875,522,171,8192,0.063720703125,0.0208740234375,26879,8414,36.70528598200008
