model_key,variant_name,status,model_id,batch_size,max_length,max_steps_requested,steps_recorded,learning_rate,lora_rank,lora_alpha,lora_fa_installed,final_loss,mean_loss,mean_step_time_sec_excl_first,valid_tokens_per_sec_excl_first,loss_tokens_per_sec_excl_first,wall_time_sec,lora_a_tensors,lora_b_tensors,lora_a_params,lora_b_params,lora_a_bytes,lora_b_bytes,lorafa_a_value_delta_max,lorafa_b_value_delta_max,lorafa_a_changed_tensors,lorafa_b_changed_tensors,bleu,chrf,quality_num_examples
gemma3-270m,standard_lora_r16,ok,google/gemma-3-270m-it,16,512,50,50,0.0002,16,32.0,False,2.2958903312683105,2.2555282402038572,0.10706155457142924,4989.691059233062,1554.512935056755,73.64419552000004,108,108,1622016,1990656,3244032,3981312,0.010498046875,0.00634765625,108,108,14.58768343369078,44.15798260759992,16
gemma3-270m,freeze_a_r16,ok,google/gemma-3-270m-it,16,512,50,50,0.0002,16,32.0,True,2.338435411453247,2.2876978373527526,0.10349555944897855,5161.613546289453,1608.0745136762869,68.47879042399995,108,108,1622016,1990656,3244032,3981312,0.0,0.00616455078125,0,108,14.901046132878829,43.64693783761072,16
gemma3-270m,lorafa_r16,ok,google/gemma-3-270m-it,16,512,50,50,0.0002,16,32.0,True,2.315126419067383,2.2839990615844727,0.11121363104081532,4803.404732254454,1496.4763749822382,96.44845861400006,108,108,1622016,1990656,3244032,3981312,0.0,0.006927490234375,0,108,16.613479893765316,44.076423163269496,16
