hardware_target,workload_family,bad_step_time_sec,bad_compile_time_sec,bad_hbm_gib,bad_chunk_loop_count,good_step_time_sec,good_compile_time_sec,good_hbm_gib,good_chunk_loop_count,bad_good_step_time_ratio,bad_good_compile_time_ratio,bad_good_hbm_ratio,loop_count_ratio
gpu-a100-80gb-4,projection_collective_loop,0.17419598669999345,,,2048.0,0.045363866899998585,,,64.0,3.839972176181455,,,32.0
gpu-a100-80gb-4,collective_loop,0.13136096299999167,,,2048.0,0.036154212700006384,,,64.0,3.6333515015241495,,,32.0
gpu-a100-80gb-4,chunked_matmul_loop,0.052492001399997434,,,2048.0,0.01953531460000022,,,64.0,2.6870312802639402,,,32.0
