activation_policy_installed,batch_size,case,cce_installed,chips,dataset_mode,default_ce,failure_type,final_loss,first_step_time_sec,lora_rank,loss_tokens_per_sec_excl_first,max_length,max_steps,mean_loss,mean_step_time_sec_excl_first,mesh_fsdp,mesh_tp,model,model_id,oom_exceeded_gib,oom_limit_gib,oom_used_gib,run_dir,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_peak_hbm_gb,second_step_time_sec,splash_attention_installed,status,steps_recorded,suite,tiled_mlp_installed,token_chunk,tpu,valid_tokens_per_sec_excl_first,variant,vocab_chunk,wall_time_sec,xla_report,xla_train_step_gib_per_chip,source_csv,bleu,chrf,eval_batches,eval_loss
False,64,quality_cce_capacity_b64_l512_cce_r16_b64_l512_tc128_vc8192,True,1,opus100,False,,0.1438219398260116,27.52924872700004,16,1786.940222573871,512,1250,1.2836783667087557,0.8318368658478803,1,1,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-rerun/quality_cce_capacity_b64_l512/quality_cce_capacity_b64_l512_cce_r16_b64_l512_tc128_vc8192,15.760192512,16.909336064,1.149143552,0.923136980000038,False,ok,1250.0,quality_cce_capacity_b64_l512,False,128,v5litepod-1,4308.51400289238,cce,8192,1153.121423208,/tmp/gemma3-270m-cce-rerun/quality_cce_capacity_b64_l512/quality_cce_capacity_b64_l512_cce_r16_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.13,data/gemma3_270m_full_cce/raw/quality-capacity/gemma3-270m-cce-rerun/quality_cce_capacity_b64_l512/quality_cce_capacity_b64_l512_results.csv,14.685951391578598,39.32324516709078,4.0,2.948919773101806
False,16,quality_cce_b16_l512_cce_r16_b16_l512_tc128_vc8192,True,1,opus100,False,,0.1765781342983245,33.217021271999954,16,1908.344293701125,512,5000,0.95119917033948,0.1956452370396074,1,1,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-rerun/quality_cce_b16_l512/quality_cce_b16_l512_cce_r16_b16_l512_tc128_vc8192,15.489984,16.909336064,1.419352064,0.2882269930000234,False,ok,5000.0,quality_cce_b16_l512,False,128,v5litepod-1,4594.993526663508,cce,8192,1093.623411727,/tmp/gemma3-270m-cce-rerun/quality_cce_b16_l512/quality_cce_b16_l512_cce_r16_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,4.98,data/gemma3_270m_full_cce/raw/quality-cce/gemma3-270m-cce-rerun/quality_cce_b16_l512/quality_cce_b16_l512_results.csv,18.716492014453717,40.33821548964618,16.0,3.425137519836426
False,16,quality_default_b16_l512_default_r16_b16_l512_tc128_vc8192,False,1,opus100,True,,0.1730658262968063,32.65873621900005,16,3512.2919675556827,512,5000,0.940726746726036,0.1063005226055199,1,1,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-rerun/quality_default_b16_l512/quality_default_b16_l512_default_r16_b16_l512_tc128_vc8192,15.489724928,16.909336064,1.419611136,0.1520259730000361,False,ok,5000.0,quality_default_b16_l512,False,128,v5litepod-1,8457.047770646253,default,8192,601.945609702,/tmp/gemma3-270m-cce-rerun/quality_default_b16_l512/quality_default_b16_l512_default_r16_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,12.57,data/gemma3_270m_full_cce/raw/quality-default/gemma3-270m-cce-rerun/quality_default_b16_l512/quality_default_b16_l512_results.csv,16.53904140964364,41.21745690549511,16.0,3.429173469543457
