activation_policy_installed,batch_size,case,cce_installed,chips,dataset_mode,default_ce,failure_type,final_loss,first_step_time_sec,lora_rank,loss_tokens_per_sec_excl_first,max_length,max_steps,mean_loss,mean_step_time_sec_excl_first,mesh_fsdp,mesh_tp,model,model_id,oom_exceeded_gib,oom_limit_gib,oom_used_gib,run_dir,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_peak_hbm_gb,second_step_time_sec,splash_attention_installed,status,steps_recorded,suite,tiled_mlp_installed,token_chunk,tpu,valid_tokens_per_sec_excl_first,variant,vocab_chunk,wall_time_sec,xla_report,xla_train_step_gib_per_chip,source_csv,mesh,ok
False,64,fourchip_frontier_fsdp1_tp4_cce_r16_b64_l512_tc128_vc8192,True,4,synthetic,False,,2.335801362991333,47.5557720029974,16,61.036326600804045,512,2,3.201670289039612,54.98364968700116,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b64_l512_tc128_vc8192,63.324258304,67.637338112,4.313079808,54.98364968700116,False,ok,2.0,fourchip_frontier_fsdp1_tp4,False,128,v5litepod-4,130.2205299349693,cce,8192,124.94241393799894,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b64_l512_tc128_vc8192/xla/module_0995.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,5.12,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,True
False,64,fourchip_frontier_fsdp1_tp4_default_r16_b64_l512_tc128_vc8192,False,4,synthetic,True,,2.3409149646759033,46.132668668000406,16,73.43327773572992,512,2,3.204215168952942,45.70135098800165,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b64_l512_tc128_vc8192,63.394635776,67.637338112,4.242702336,45.70135098800165,False,ok,2.0,fourchip_frontier_fsdp1_tp4,False,128,v5litepod-4,156.66932913820804,default,8192,106.12455317299828,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b64_l512_tc128_vc8192/xla/module_0981.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,12.97,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,True
False,64,fourchip_frontier_fsdp1_tp4_cce_r16_b64_l1024_tc128_vc8192,True,4,synthetic,False,,2.345449447631836,41.030499176999,16,59.895578184632896,1024,2,3.1993887424468994,56.030847379999614,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b64_l1024_tc128_vc8192,63.29438208,67.637338112,4.342956032,56.030847379999614,False,ok,2.0,fourchip_frontier_fsdp1_tp4,False,128,v5litepod-4,127.78675202680915,cce,8192,127.01601675799976,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b64_l1024_tc128_vc8192/xla/module_0983.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,10.92,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,True
,64,fourchip_frontier_fsdp1_tp4_default_r16_b64_l1024_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,1024,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b64_l1024_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b64_l1024_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,16.11,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,64,fourchip_frontier_fsdp1_tp4_cce_r16_b64_l2048_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,2048,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,8.51,15.75,24.25,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b64_l2048_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,cce,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b64_l2048_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,24.53,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,64,fourchip_frontier_fsdp1_tp4_default_r16_b64_l2048_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,2048,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,23.36,15.75,39.11,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b64_l2048_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b64_l2048_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,39.39,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,64,fourchip_frontier_fsdp1_tp4_cce_r16_b64_l4096_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,4096,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,51.3,15.75,67.05,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b64_l4096_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,cce,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b64_l4096_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,67.33,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,64,fourchip_frontier_fsdp1_tp4_default_r16_b64_l4096_tc128_vc8192,,4,synthetic,,resource_exhausted,,,16,,4096,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b64_l4096_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b64_l4096_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,94.04,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
False,128,fourchip_frontier_fsdp1_tp4_cce_r16_b128_l256_tc128_vc8192,True,4,synthetic,False,,2.280816078186035,47.61389618400062,16,124.75334120016376,256,2,3.1686158180236816,54.37930507300189,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l256_tc128_vc8192,63.358572544,67.637338112,4.278765568,54.37930507300189,False,ok,2.0,fourchip_frontier_fsdp1_tp4,False,128,v5litepod-4,265.9835387852548,cce,8192,123.44731631300236,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l256_tc128_vc8192/xla/module_1001.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,4.84,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,True
False,128,fourchip_frontier_fsdp1_tp4_default_r16_b128_l256_tc128_vc8192,False,4,synthetic,True,,2.2844934463500977,47.12277902200003,16,143.63930513716184,256,2,3.169804573059082,47.22941254499892,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l256_tc128_vc8192,63.390963712,67.637338112,4.2463744,47.22941254499892,False,ok,2.0,fourchip_frontier_fsdp1_tp4,False,128,v5litepod-4,306.24983925470355,default,8192,108.90402464,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l256_tc128_vc8192/xla/module_0972.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,12.7,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,True
False,128,fourchip_frontier_fsdp1_tp4_cce_r16_b128_l512_tc128_vc8192,True,4,synthetic,False,,2.2917211055755615,40.452661313000135,16,123.39590208601662,512,2,3.1691395044326782,54.97751453100136,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l512_tc128_vc8192,63.184607232,67.637338112,4.45273088,54.97751453100136,False,ok,2.0,fourchip_frontier_fsdp1_tp4,False,128,v5litepod-4,263.0893761456581,cce,8192,124.81031979800171,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l512_tc128_vc8192/xla/module_0976.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,9.7,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,True
,128,fourchip_frontier_fsdp1_tp4_default_r16_b128_l512_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,512,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l512_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l512_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,16.09,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,128,fourchip_frontier_fsdp1_tp4_cce_r16_b128_l1024_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,1024,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,3.8,15.75,19.55,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l1024_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,cce,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l1024_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,19.83,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,128,fourchip_frontier_fsdp1_tp4_default_r16_b128_l1024_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,1024,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,19.44,15.75,35.19,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l1024_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l1024_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,35.46,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,128,fourchip_frontier_fsdp1_tp4_cce_r16_b128_l2048_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,2048,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,32.36,15.75,48.1,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l2048_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,cce,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l2048_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,48.38,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,128,fourchip_frontier_fsdp1_tp4_default_r16_b128_l2048_tc128_vc8192,,4,synthetic,,resource_exhausted,,,16,,2048,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l2048_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l2048_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,79.09,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,128,fourchip_frontier_fsdp1_tp4_cce_r16_b128_l4096_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,4096,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,118.12,15.75,133.87,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l4096_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,cce,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_cce_r16_b128_l4096_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,134.15,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
,128,fourchip_frontier_fsdp1_tp4_default_r16_b128_l4096_tc128_vc8192,,4,synthetic,,resource_exhausted,,,16,,4096,2,,,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l4096_tc128_vc8192,,,,,,failed,,fourchip_frontier_fsdp1_tp4,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_default_r16_b128_l4096_tc128_vc8192/xla/module_0704.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,191.56,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp1_tp4/fourchip_frontier_fsdp1_tp4_results.csv,fsdp1/tp4,False
False,1,fourchip_frontier_fsdp2_tp2_cce_r16_b1_l256_tc128_vc8192,True,4,synthetic,False,,2.3504552841186523,23.286967710999303,16,88.78498685562049,256,2,3.2865843772888184,0.574421440000151,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l256_tc128_vc8192,66.196887552,67.637338112,1.44045056,0.574421440000151,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,189.75614837769868,cce,8192,38.529911141999946,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,0.7277522087097168,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-2x2/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,fsdp2/tp2,True
False,1,fourchip_frontier_fsdp2_tp2_cce_r16_b1_l256_tc128_vc8192,True,4,synthetic,False,,2.3504552841186523,23.286967710999303,16,88.78498685562049,256,2,3.2865843772888184,0.574421440000151,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l256_tc128_vc8192,66.196887552,67.637338112,1.44045056,0.574421440000151,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,189.75614837769868,cce,8192,38.529911141999946,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,0.7277522087097168,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,fsdp2/tp2,True
False,1,fourchip_frontier_fsdp2_tp2_default_r16_b1_l256_tc128_vc8192,False,4,synthetic,True,,2.36549711227417,21.596641749999435,16,455.147559597738,256,2,3.2966506481170654,0.1120515729999169,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l256_tc128_vc8192,66.203291648,67.637338112,1.434046464,0.1120515729999169,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,972.7663528657538,default,8192,35.50923046600019,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,0.3118524551391601,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-2x2/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,fsdp2/tp2,True
False,1,fourchip_frontier_fsdp2_tp2_default_r16_b1_l256_tc128_vc8192,False,4,synthetic,True,,2.36549711227417,21.596641749999435,16,455.147559597738,256,2,3.2966506481170654,0.1120515729999169,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l256_tc128_vc8192,66.203291648,67.637338112,1.434046464,0.1120515729999169,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,972.7663528657538,default,8192,35.50923046600019,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l256_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,0.3118524551391601,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,fsdp2/tp2,True
False,1,fourchip_frontier_fsdp2_tp2_cce_r16_b1_l512_tc128_vc8192,True,4,synthetic,False,,2.3905534744262695,24.9204498400004,16,48.2155898497575,512,2,3.306633472442627,1.057749167000111,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l512_tc128_vc8192,66.03573248,67.637338112,1.601605632,1.057749167000111,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,103.04900575732486,cce,8192,40.871809406000466,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,0.7232537269592285,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-2x2/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,fsdp2/tp2,True
False,1,fourchip_frontier_fsdp2_tp2_cce_r16_b1_l512_tc128_vc8192,True,4,synthetic,False,,2.3905534744262695,24.9204498400004,16,48.2155898497575,512,2,3.306633472442627,1.057749167000111,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l512_tc128_vc8192,66.03573248,67.637338112,1.601605632,1.057749167000111,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,103.04900575732486,cce,8192,40.871809406000466,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_cce_r16_b1_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,0.7232537269592285,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-tp4/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,fsdp2/tp2,True
False,1,fourchip_frontier_fsdp2_tp2_default_r16_b1_l512_tc128_vc8192,False,4,synthetic,True,,2.3550636768341064,24.33289550799964,16,449.5361276362237,512,2,3.2914339303970337,0.1134502810000412,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l512_tc128_vc8192,66.035068928,67.637338112,1.602269184,0.1134502810000412,False,ok,2.0,fourchip_frontier_fsdp2_tp2,False,128,v5litepod-4,960.7732923989878,default,8192,37.62303514700034,/tmp/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_default_r16_b1_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,0.6596794128417969,data/gemma3_270m_4chip_frontier/raw/gemma3-270m-cce-4chip-frontier-fourchip-frontier-2x2/gemma3-270m-cce-4chip-frontier/fourchip_frontier_fsdp2_tp2/fourchip_frontier_fsdp2_tp2_results.csv,fsdp2/tp2,True
