variant,step,loss,step_time_sec,grad_norm,valid_tokens,loss_tokens,capacity_tokens,valid_ratio,loss_ratio,cumulative_valid_tokens,cumulative_loss_tokens,cumulative_step_time_sec
unpacked,1,2.4760615825653076,70.77279443299994,16.5,38,12,512,0.07421875,0.0234375,38,12,70.77279443299994
unpacked,2,1.4830273389816284,0.23807510400001775,8.125,62,25,512,0.12109375,0.048828125,100,37,71.01086953699996
unpacked,3,2.741943359375,0.11981792200094787,22.625,35,13,512,0.068359375,0.025390625,135,50,71.13068745900091
unpacked,4,1.2889556884765625,0.1266355810003006,7.65625,41,16,512,0.080078125,0.03125,176,66,71.25732304000121
unpacked,5,8.2984619140625,0.1268535110011726,34.0,24,4,512,0.046875,0.0078125,200,70,71.38417655100238
unpacked,6,0.9949951171875,0.1266905909997149,8.5625,22,4,512,0.04296875,0.0078125,222,74,71.5108671420021
unpacked,7,2.714097738265991,0.12732953100021405,19.375,35,9,512,0.068359375,0.017578125,257,83,71.63819667300231
unpacked,8,3.141406297683716,0.12710460100061027,16.75,27,5,512,0.052734375,0.009765625,284,88,71.76530127400292
unpacked,9,1.0665481090545654,0.12663965100000496,2.859375,199,108,512,0.388671875,0.2109375,483,196,71.89194092500293
unpacked,10,1.633544921875,0.12977076999959536,11.625,23,4,512,0.044921875,0.0078125,506,200,72.02171169500252
unpacked,11,1.1218483448028564,0.12528718099929392,7.9375,36,11,512,0.0703125,0.021484375,542,211,72.14699887600182
unpacked,12,1.9195692539215088,0.1281133909997152,10.25,43,18,512,0.083984375,0.03515625,585,229,72.27511226700153
unpacked,13,0.44447022676467896,0.1275456410003244,5.8125,34,10,512,0.06640625,0.01953125,619,239,72.40265790800186
unpacked,14,1.1183594465255737,0.12832370100113621,10.0,23,5,512,0.044921875,0.009765625,642,244,72.53098160900299
unpacked,15,0.6385091543197632,0.12836223099839117,6.71875,25,6,512,0.048828125,0.01171875,667,250,72.65934384000138
unpacked,16,2.365882158279419,0.12737644099979661,9.0,36,9,512,0.0703125,0.017578125,703,259,72.78672028100118
