accelerator_type,allow_download,backend,benchmark_wall_time_sec,capacity_tokens_per_sec,case_name,cce_enabled,cce_loop_count,cce_profiler_experiment_id,chips,chunk_configuration,chunk_loop_count,compile_time_estimate_method,compile_time_sec,dataset_mode,device_count,dstack_gpu_spec,elapsed_sec,enable_gemma4_hf_loader,experiment_id,final_loss,first_step_time_sec,fsdp_degree,global_batch_size,google_tunix_version,hardware_role,hardware_target,hidden_size,hostname,hostname_manifest,jax_version,learning_rate,log_path,lora_alpha,lora_rank,loss_impl,max_inflight,max_steps,mean_loss,measured_step_count,measured_steps,measured_time_sec,median_step_time_sec,mesh_configuration,model_download_path,model_id,model_name,model_path,model_size,model_source,num_examples,p95_step_time_sec,preset,profiler_enabled,profiler_path,repeat_index,returncode,run_dir,run_id,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_hbm_peak_gb,scenario_group,seed,sequence_length,shape,signature_label,status,steady_state_mean_step_time_sec,steps_recorded,summary_hostname,summary_mean_step_time_sec_excl_first,summary_tpu_name,summary_tpu_zone,summary_valid_tokens_per_sec_excl_first,timestamp,timestamp_manifest,token_chunk,token_loop_count,tokenizer_path,tokenizer_source,tokens_per_sec,tp_degree,tpu_type,tpu_worker_id,tpu_worker_id_manifest,tunix_accel_version,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,workload_description,workload_family,workload_runner,xla_dir,xla_planned_hbm_gib_per_chip,xla_report_path
A100-80GB,True,gpu-a100-80gb-4,143.50500343000004,1914.867965328193,exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0,True,76,0,4,128/8192,2048,"max(first_step_time - steady_median, 0)",46.532476171500036,synthetic,4,A100:4:80GB,153.81100953000004,False,0,0.013903413899242878,50.810394523000014,2,16,0.1.7,primary_gpu_baseline,gpu-a100-80gb-4,320,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.10.1,0.0002,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.5063011861907748,10,10,42.78101753399983,4.277918351499977,"fsdp=2,tp=2",/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/model_cache/Qwen_Qwen3-0.6B,Qwen/Qwen3-0.6B,Qwen3 0.6B,,qwen3_0p6b,huggingface,2048,4.284237365999957,profiler,False,,0,0,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0,20260615T164938Z,173.836827648,255.281332224,81.444504576,gpu-a100-80gb-4/cce_train,0,512,b16/L512,bad,success,4.278101753399983,13,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,4.283971646916655,,,485.9976142695759,2026-06-15T16:52:11+00:00,2026-06-15T16:49:38+00:00,128,4,,huggingface,487.50593609478506,2,A100-80GB,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.1.0,8192,19,151936,3,Existing Tunix CCE training path.,cce_train,tunix_cce,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla,18.96,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0000_gpu-a100-80gb-4_cce_train_bad_fsdp2_tp2_tc128_vc8192_r0/cce_delegate/runs/exp0000_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla/module_0788.jit__train_step.sm_8.0_gpu_after_optimizations-memory-usage-report.txt
A100-80GB,True,gpu-a100-80gb-4,86.19548388500004,12881.666579916804,exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0,True,3,1,4,512/65536,64,"max(first_step_time - steady_median, 0)",45.51349147899998,synthetic,4,A100:4:80GB,95.54461782299995,False,1,0.013838092796504498,46.14955745899999,2,16,0.1.7,primary_gpu_baseline,gpu-a100-80gb-4,320,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.10.1,0.0002,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.5063294111392819,10,10,6.359425583000075,0.6360659800000121,"fsdp=2,tp=2",/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/model_cache/Qwen_Qwen3-0.6B,Qwen/Qwen3-0.6B,Qwen3 0.6B,,qwen3_0p6b,huggingface,2048,0.6380790959999558,profiler,False,,0,0,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0,20260615T165213Z,172.259821568,255.281332224,83.021510656,gpu-a100-80gb-4/cce_train,0,512,b16/L512,good,success,0.6359425583000075,13,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.6413741978333481,,,3246.1549077485306,2026-06-15T16:53:49+00:00,2026-06-15T16:52:13+00:00,512,1,,huggingface,3279.541481820616,2,A100-80GB,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.1.0,65536,3,151936,3,Existing Tunix CCE training path.,cce_train,tunix_cce,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla,19.32,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0001_gpu-a100-80gb-4_cce_train_good_fsdp2_tp2_tc512_vc65536_r0/cce_delegate/runs/exp0001_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla/module_0788.jit__train_step.sm_8.0_gpu_after_optimizations-memory-usage-report.txt
A100-80GB,True,gpu-a100-80gb-4,87.27809039500005,10051.305913141892,exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0,True,76,2,4,128/8192,2048,"max(first_step_time - steady_median, 0)",46.654773980000016,synthetic,4,A100:4:80GB,96.70202821400005,False,2,0.01384451612830162,47.469743514000015,4,16,0.1.7,primary_gpu_baseline,gpu-a100-80gb-4,320,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.10.1,0.0002,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.5063012276704495,10,10,8.150184732999833,0.8149695339999994,"fsdp=4,tp=1",/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/model_cache/Qwen_Qwen3-0.6B,Qwen/Qwen3-0.6B,Qwen3 0.6B,,qwen3_0p6b,huggingface,2048,0.8166745879999553,profiler,False,,0,0,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0,20260615T165350Z,107.181913088,255.281332224,148.099419136,gpu-a100-80gb-4/cce_train,0,512,b16/L512,control-fsdp4-tp1,success,0.8150184732999832,13,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.8193781714166638,,,2540.951263566524,2026-06-15T16:55:27+00:00,2026-06-15T16:53:50+00:00,128,4,,huggingface,2558.9604019102458,1,A100-80GB,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.1.0,8192,19,151936,3,Existing Tunix CCE training path.,cce_train,tunix_cce,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0/xla,34.47,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0002_gpu-a100-80gb-4_cce_train_control-fsdp4-tp1_fsdp4_tp1_tc128_vc8192_r0/cce_delegate/runs/exp0002_fsdp4_tp1_b16_l512_tc128_vc8192_r0/xla/module_0623.jit__train_step.sm_8.0_gpu_after_optimizations-memory-usage-report.txt
A100-80GB,True,gpu-a100-80gb-4,104.51288374900003,13269.874218168648,exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0,True,76,3,4,128/8192,2048,"max(first_step_time - steady_median, 0)",39.451610627000036,synthetic,4,A100:4:80GB,114.39525367399995,False,3,0.01373081374913454,40.069218921000015,1,16,0.1.7,primary_gpu_baseline,gpu-a100-80gb-4,320,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.10.1,0.0002,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.5059105223044753,10,10,6.173381800999891,0.6176082939999787,"fsdp=1,tp=4",/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/model_cache/Qwen_Qwen3-0.6B,Qwen/Qwen3-0.6B,Qwen3 0.6B,,qwen3_0p6b,huggingface,2048,0.62231715300004,profiler,False,,0,0,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0,20260615T165529Z,211.231942656,255.281332224,44.049389568,gpu-a100-80gb-4/cce_train,0,512,b16/L512,control-fsdp1-tp4,success,0.6173381800999891,13,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,2.7103954330833155,,,768.1535965516072,2026-06-15T16:57:23+00:00,2026-06-15T16:55:29+00:00,128,4,,huggingface,3378.37520378571,4,A100-80GB,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,dstack-deep-diver-main-mesh-pathology-a100-fleet-retry-1hfpznbo,0.1.0,8192,19,151936,3,Existing Tunix CCE training path.,cce_train,tunix_cce,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0/xla,10.1,/tmp/mesh-pathology-gpu-a100-80gb-4-cce-retry2/runs/exp0003_gpu-a100-80gb-4_cce_train_control-fsdp1-tp4_fsdp1_tp4_tc128_vc8192_r0/cce_delegate/runs/exp0003_fsdp1_tp4_b16_l512_tc128_vc8192_r0/xla/module_2798.jit__train_step.sm_8.0_gpu_after_optimizations-memory-usage-report.txt
