accelerator_type,backend,case_name,cce_loop_count,cce_profiler_experiment_id,chunk_configuration,chunk_loop_count,compile_time_estimate_method,compile_time_sec,compiler_stack,cuda_device_count,device_count,dstack_gpu_spec,elapsed_sec,execution_mode,experiment_id,first_step_time_sec,framework,fsdp_degree,global_batch_size,hardware_role,hardware_target,hidden_size,hostname,hostname_manifest,local_rank,log_path,measured_step_count,measured_steps,measured_time_sec,median_step_time_sec,mesh_configuration,operation_family,p95_step_time_sec,preset,profiler_path,rank,repeat_index,returncode,run_dir,run_id,runtime_hbm_limit_gb,runtime_hbm_peak_gb,scenario_group,seed,sequence_length,shape,signature_label,status,steady_state_mean_step_time_sec,steps_recorded,timestamp,timestamp_manifest,token_chunk,token_loop_count,tokens_per_sec,torch_compile_backend,torch_compile_mode,torch_cuda_version,torch_version,tp_degree,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,workload_description,workload_family,workload_runner,world_size,xla_dir,xla_planned_hbm_gib_per_chip,xla_report_path,execution_stack,has_collective,has_matmul,log_step_time,log_chunk_loop_count,log_token_loop_count,log_vocab_loop_count,hbm_gib,relative_to_best_same_group
A100-80GB,gpu,exp0080_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0,,-1,128/32768,512,"max(first_step_time - measured_median, 0)",0.3295493999030441,pytorch_eager,4,4,A100:4:80GB,10.785858348943293,eager,80,0.3760576881468296,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0080_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0/runner.log,10,10,0.4795625535771251,0.0465082882437855,"fsdp=1,tp=4",chunked_matmul_loop,0.054133021272718906,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0080_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0,20260616T025824Z,85.09587456,0.223479296,gpu-a100-80gb-4/torch_eager_chunked_matmul_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc128_vc32768,success,0.04795625535771251,13,2026-06-16T03:00:34+00:00,2026-06-16T02:58:24+00:00,128,64,170822.3450495605,,,12.4,2.6.0+cu124,4,32768,8,262144,3,PyTorch eager chunk-loop projection matmul without XLA.,torch_eager_chunked_matmul_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0080_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc128_vc32768_fsdp1_tp4_tc128_vc32768_r0/xla,,,PyTorch eager,False,True,-3.0374660303174656,6.238324625039508,4.1588830833596715,2.0794415416798357,0.223479296,1.4589094009148744
A100-80GB,gpu,exp0088_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0,,-1,256/65536,128,"max(first_step_time - measured_median, 0)",0.24198784586042166,pytorch_eager,4,4,A100:4:80GB,10.590445621870458,eager,88,0.280621993355453,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0088_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0/runner.log,10,10,0.39474742533639073,0.03863414749503136,"fsdp=1,tp=4",chunked_matmul_loop,0.04226012993603945,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0088_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0,20260616T025824Z,85.09587456,0.349308416,gpu-a100-80gb-4/torch_eager_chunked_matmul_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc256_vc65536,success,0.03947474253363907,13,2026-06-16T03:00:45+00:00,2026-06-16T02:58:24+00:00,256,32,207525.10274181137,,,12.4,2.6.0+cu124,4,65536,4,262144,3,PyTorch eager chunk-loop projection matmul without XLA.,torch_eager_chunked_matmul_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0088_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc256_vc65536_fsdp1_tp4_tc256_vc65536_r0/xla,,,PyTorch eager,False,True,-3.232094241125436,4.852030263919617,3.4657359027997265,1.3862943611198906,0.349308416,1.200887612084133
A100-80GB,gpu,exp0096_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0,,-1,512/131072,32,"max(first_step_time - measured_median, 0)",0.252931697294116,pytorch_eager,4,4,A100:4:80GB,10.736246135085821,eager,96,0.28775111865252256,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0096_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0/runner.log,10,10,0.35210494976490736,0.034819421358406544,"fsdp=1,tp=4",chunked_matmul_loop,0.03676895797252655,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0096_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0,20260616T025824Z,85.09587456,0.852624896,gpu-a100-80gb-4/torch_eager_chunked_matmul_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc512_vc131072,success,0.03521049497649074,13,2026-06-16T03:00:55+00:00,2026-06-16T02:58:24+00:00,512,16,232657.90513509157,,,12.4,2.6.0+cu124,4,131072,2,262144,3,PyTorch eager chunk-loop projection matmul without XLA.,torch_eager_chunked_matmul_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0096_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc512_vc131072_fsdp1_tp4_tc512_vc131072_r0/xla,,,PyTorch eager,False,True,-3.346411088075567,3.4657359027997265,2.772588722239781,0.6931471805599453,0.852624896,1.0711620777915252
A100-80GB,gpu,exp0104_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc1024_vc262144_fsdp1_tp4_tc1024_vc262144_r0,,-1,1024/262144,8,"max(first_step_time - measured_median, 0)",0.2362358495593071,pytorch_eager,4,4,A100:4:80GB,10.738025697879493,eager,104,0.26833861507475376,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0104_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc1024_vc262144_fsdp1_tp4_tc1024_vc262144_r0/runner.log,10,10,0.32871304638683796,0.03210276551544666,"fsdp=1,tp=4",chunked_matmul_loop,0.03474104683846235,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0104_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc1024_vc262144_fsdp1_tp4_tc1024_vc262144_r0,20260616T025824Z,85.09587456,2.865890816,gpu-a100-80gb-4/torch_eager_chunked_matmul_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc1024_vc262144,success,0.0328713046386838,13,2026-06-16T03:01:06+00:00,2026-06-16T02:58:24+00:00,1024,8,249214.32507912826,,,12.4,2.6.0+cu124,4,262144,1,262144,3,PyTorch eager chunk-loop projection matmul without XLA.,torch_eager_chunked_matmul_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0104_gpu-a100-80gb-4_torch_eager_chunked_matmul_loop_b16_L512_fsdp1_tp4_tc1024_vc262144_fsdp1_tp4_tc1024_vc262144_r0/xla,,,PyTorch eager,False,True,-3.415155201230154,2.0794415416798357,2.0794415416798357,0.0,2.865890816,1.0
A100-80GB,gpu,exp0112_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc4096_fsdp4_tp1_tc128_vc4096_r0,,-1,128/4096,4096,"max(first_step_time - measured_median, 0)",0.0332236741669476,pytorch_eager,4,4,A100:4:80GB,11.83770407596603,eager,112,0.21328402822837234,pytorch,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0112_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc4096_fsdp4_tp1_tc128_vc4096_r0/runner.log,10,10,1.805462684482336,0.18006035406142473,"fsdp=4,tp=1",collective_loop,0.1906360723078251,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0112_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc4096_fsdp4_tp1_tc128_vc4096_r0,20260616T025824Z,85.09587456,0.0031488,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc128_vc4096,success,0.1805462684482336,13,2026-06-16T03:01:19+00:00,2026-06-16T02:58:24+00:00,128,64,45373.410762841755,,,12.4,2.6.0+cu124,1,4096,64,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0112_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc128_vc4096_fsdp4_tp1_tc128_vc4096_r0/xla,,,PyTorch eager,True,False,-1.711768199164116,8.317766166719343,4.1588830833596715,4.1588830833596715,0.0031488,9.647158344112876
A100-80GB,gpu,exp0120_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc8192_fsdp4_tp1_tc256_vc8192_r0,,-1,256/8192,1024,"max(first_step_time - measured_median, 0)",0.04008934530429542,pytorch_eager,4,4,A100:4:80GB,10.231933545321226,eager,120,0.09155106404796243,pytorch,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0120_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc8192_fsdp4_tp1_tc256_vc8192_r0/runner.log,10,10,0.5149955973029137,0.051461718743667006,"fsdp=4,tp=1",collective_loop,0.053756382782012224,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0120_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc8192_fsdp4_tp1_tc256_vc8192_r0,20260616T025824Z,85.09587456,0.012586496,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc256_vc8192,success,0.05149955973029137,13,2026-06-16T03:01:29+00:00,2026-06-16T02:58:24+00:00,256,32,159069.3210369636,,,12.4,2.6.0+cu124,1,8192,32,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0120_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc256_vc8192_fsdp4_tp1_tc256_vc8192_r0/xla,,,PyTorch eager,True,False,-2.96618202027537,6.931471805599453,3.4657359027997265,3.4657359027997265,0.012586496,2.751784413160939
A100-80GB,gpu,exp0128_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc512_vc16384_fsdp4_tp1_tc512_vc16384_r0,,-1,512/16384,256,"max(first_step_time - measured_median, 0)",0.048104610526934266,pytorch_eager,4,4,A100:4:80GB,9.786479022819549,eager,128,0.07063337787985802,pytorch,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0128_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc512_vc16384_fsdp4_tp1_tc512_vc16384_r0/runner.log,10,10,0.2264285944402218,0.02252876735292375,"fsdp=4,tp=1",collective_loop,0.024193290155380964,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0128_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc512_vc16384_fsdp4_tp1_tc512_vc16384_r0,20260616T025824Z,85.09587456,0.050336256,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc512_vc16384,success,0.022642859444022178,13,2026-06-16T03:01:38+00:00,2026-06-16T02:58:24+00:00,512,16,361791.76133881474,,,12.4,2.6.0+cu124,1,16384,16,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0128_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc512_vc16384_fsdp4_tp1_tc512_vc16384_r0/xla,,,PyTorch eager,True,False,-3.7879107330913806,5.545177444479562,2.772588722239781,2.772588722239781,0.050336256,1.2098796186563374
A100-80GB,gpu,exp0136_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc32768_fsdp4_tp1_tc1024_vc32768_r0,,-1,1024/32768,64,"max(first_step_time - measured_median, 0)",0.05034182546660304,pytorch_eager,4,4,A100:4:80GB,10.038631907198578,eager,136,0.06954236514866352,pytorch,4,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0136_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc32768_fsdp4_tp1_tc1024_vc32768_r0/runner.log,10,10,0.18714968906715512,0.01920053968206048,"fsdp=4,tp=1",collective_loop,0.01930257398635149,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0136_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc32768_fsdp4_tp1_tc1024_vc32768_r0,20260616T025824Z,85.09587456,0.2013312,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp4_tp1_tc1024_vc32768,success,0.018714968906715514,13,2026-06-16T03:01:48+00:00,2026-06-16T02:58:24+00:00,1024,8,437724.4782416099,,,12.4,2.6.0+cu124,1,32768,8,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0136_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp4_tp1_tc1024_vc32768_fsdp4_tp1_tc1024_vc32768_r0/xla,,,PyTorch eager,True,False,-3.978431599036929,4.1588830833596715,2.0794415416798357,2.0794415416798357,0.2013312,1.0
A100-80GB,gpu,exp0144_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc64_vc65536_fsdp2_tp2_tc64_vc65536_r0,,-1,64/65536,512,"max(first_step_time - measured_median, 0)",0.7855731723830104,pytorch_eager,4,4,A100:4:80GB,12.39430931583047,eager,144,0.8727363483048975,pytorch,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0144_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc64_vc65536_fsdp2_tp2_tc64_vc65536_r0/runner.log,10,10,0.88503493135795,0.08716317592188716,"fsdp=2,tp=2",collective_loop,0.09695802815258503,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0144_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc64_vc65536_fsdp2_tp2_tc64_vc65536_r0,20260616T025824Z,85.09587456,0.03355904,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc64_vc65536,success,0.088503493135795,13,2026-06-16T03:02:00+00:00,2026-06-16T02:58:24+00:00,64,128,92561.3183135115,,,12.4,2.6.0+cu124,2,65536,4,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0144_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc64_vc65536_fsdp2_tp2_tc64_vc65536_r0/xla,,,PyTorch eager,True,False,-2.424713257286231,6.238324625039508,4.852030263919617,1.3862943611198906,0.03355904,1.8823494854430056
A100-80GB,gpu,exp0152_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc131072_fsdp2_tp2_tc128_vc131072_r0,,-1,128/131072,128,"max(first_step_time - measured_median, 0)",0.8437908217310905,pytorch_eager,4,4,A100:4:80GB,11.94259488210082,eager,152,0.8983589201234281,pytorch,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0152_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc131072_fsdp2_tp2_tc128_vc131072_r0/runner.log,10,10,0.5533372960053384,0.05456809839233756,"fsdp=2,tp=2",collective_loop,0.06001428235322237,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0152_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc131072_fsdp2_tp2_tc128_vc131072_r0,20260616T025824Z,85.09587456,0.134222336,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc128_vc131072,success,0.05533372960053384,13,2026-06-16T03:02:12+00:00,2026-06-16T02:58:24+00:00,128,64,148047.132538143,,,12.4,2.6.0+cu124,2,131072,2,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0152_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc128_vc131072_fsdp2_tp2_tc128_vc131072_r0/xla,,,PyTorch eager,True,False,-2.8943726178639158,4.852030263919617,4.1588830833596715,0.6931471805599453,0.134222336,1.1768735193467872
A100-80GB,gpu,exp0160_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc262144_fsdp2_tp2_tc256_vc262144_r0,,-1,256/262144,32,"max(first_step_time - measured_median, 0)",0.8085894102696329,pytorch_eager,4,4,A100:4:80GB,11.79347339598462,eager,160,0.8550399946980178,pytorch,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0160_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc262144_fsdp2_tp2_tc256_vc262144_r0/runner.log,10,10,0.4701756704598665,0.0464505844283849,"fsdp=2,tp=2",collective_loop,0.049982431810349226,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0160_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc262144_fsdp2_tp2_tc256_vc262144_r0,20260616T025824Z,85.09587456,0.53687552,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc256_vc262144,success,0.047017567045986655,13,2026-06-16T03:02:24+00:00,2026-06-16T02:58:24+00:00,256,32,174232.74989936463,,,12.4,2.6.0+cu124,2,262144,1,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0160_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc256_vc262144_fsdp2_tp2_tc256_vc262144_r0/xla,,,PyTorch eager,True,False,-3.057233980169653,3.4657359027997265,3.4657359027997265,0.0,0.53687552,1.0
A100-80GB,gpu,exp0168_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc4096_fsdp2_tp2_tc1024_vc4096_r0,,-1,1024/4096,512,"max(first_step_time - measured_median, 0)",0.7941416190005839,pytorch_eager,4,4,A100:4:80GB,12.294206004124135,eager,168,0.8836935730651021,pytorch,2,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0168_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc4096_fsdp2_tp2_tc1024_vc4096_r0/runner.log,10,10,0.8986695460043848,0.08955195406451821,"fsdp=2,tp=2",collective_loop,0.09521274641156197,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0168_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc4096_fsdp2_tp2_tc1024_vc4096_r0,20260616T025824Z,85.09587456,0.03355904,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp2_tp2_tc1024_vc4096,success,0.08986695460043848,13,2026-06-16T03:02:36+00:00,2026-06-16T02:58:24+00:00,1024,8,91156.97796173044,,,12.4,2.6.0+cu124,2,4096,64,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0168_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp2_tp2_tc1024_vc4096_fsdp2_tp2_tc1024_vc4096_r0/xla,,,PyTorch eager,True,False,-2.4094249846064137,6.238324625039508,2.0794415416798357,4.1588830833596715,0.03355904,1.91134846497995
A100-80GB,gpu,exp0176_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc8192_fsdp1_tp4_tc64_vc8192_r0,,-1,64/8192,4096,"max(first_step_time - measured_median, 0)",1.3872225610539317,pytorch_eager,4,4,A100:4:80GB,20.76597829721868,eager,176,2.056356386747211,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0176_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc8192_fsdp1_tp4_tc64_vc8192_r0/runner.log,10,10,6.720477906987071,0.6691338256932795,"fsdp=1,tp=4",collective_loop,0.7177981678396463,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0176_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc8192_fsdp1_tp4_tc64_vc8192_r0,20260616T025824Z,85.09587456,0.004197376,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc64_vc8192,success,0.6720477906987071,13,2026-06-16T03:02:57+00:00,2026-06-16T02:58:24+00:00,64,128,12189.60930067642,,,12.4,2.6.0+cu124,4,8192,32,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0176_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc64_vc8192_fsdp1_tp4_tc64_vc8192_r0/xla,,,PyTorch eager,True,False,-0.39742582387651804,8.317766166719343,4.852030263919617,3.4657359027997265,0.004197376,12.759578983475848
A100-80GB,gpu,exp0184_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0,,-1,128/16384,1024,"max(first_step_time - measured_median, 0)",1.2286573250312358,pytorch_eager,4,4,A100:4:80GB,14.148683924693614,eager,184,1.3991186376661062,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0184_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0/runner.log,10,10,1.7269234349951148,0.1704613126348704,"fsdp=1,tp=4",collective_loop,0.19756096694618464,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0184_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0,20260616T025824Z,85.09587456,0.0167808,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc128_vc16384,success,0.17269234349951149,13,2026-06-16T03:03:11+00:00,2026-06-16T02:58:24+00:00,128,64,47436.961210866735,,,12.4,2.6.0+cu124,4,16384,16,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0184_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc128_vc16384_fsdp1_tp4_tc128_vc16384_r0/xla,,,PyTorch eager,True,False,-1.7562436289205035,6.931471805599453,4.1588830833596715,2.772588722239781,0.0167808,3.278757295567727
A100-80GB,gpu,exp0192_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0,,-1,256/32768,256,"max(first_step_time - measured_median, 0)",1.3998057297430933,pytorch_eager,4,4,A100:4:80GB,12.744811402168125,eager,192,1.4777292869985104,pytorch,1,16,primary_gpu_baseline,gpu-a100-80gb-4,320,e06eca290544,e06eca290544,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0192_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0/runner.log,10,10,0.7826056955382228,0.07792355725541711,"fsdp=1,tp=4",collective_loop,0.08041144907474518,dense-synthetic,,0,0,0,/tmp/mesh-pathology-dense-a100-torch/runs/exp0192_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0,20260616T025824Z,85.09587456,0.067113472,gpu-a100-80gb-4/torch_eager_collective_loop,0,512,b16/L512,b16_L512_fsdp1_tp4_tc256_vc32768,success,0.07826056955382228,13,2026-06-16T03:03:24+00:00,2026-06-16T02:58:24+00:00,256,32,104675.95682863133,,,12.4,2.6.0+cu124,4,32768,8,262144,3,PyTorch eager repeated NCCL all-reduce over chunk-sized tensors.,torch_eager_collective_loop,torch_microbench,4,/tmp/mesh-pathology-dense-a100-torch/runs/exp0192_gpu-a100-80gb-4_torch_eager_collective_loop_b16_L512_fsdp1_tp4_tc256_vc32768_fsdp1_tp4_tc256_vc32768_r0/xla,,,PyTorch eager,True,False,-2.547711384513316,5.545177444479562,3.4657359027997265,2.0794415416798357,0.067113472,1.4858644464489892
