allow_download,backend,benchmark_wall_time_sec,capacity_tokens_per_sec,case_name,cce_enabled,cce_loop_count,chips,chunk_configuration,compile_time_estimate_method,compile_time_sec,dataset_mode,elapsed_sec,enable_gemma4_hf_loader,experiment_id,final_loss,first_step_time_sec,fsdp_degree,global_batch_size,google_tunix_version,hostname,hostname_manifest,jax_version,learning_rate,log_path,lora_alpha,lora_rank,loss_impl,max_inflight,max_steps,mean_loss,measured_step_count,measured_steps,measured_time_sec,median_step_time_sec,mesh_configuration,model_id,model_name,model_path,model_size,model_source,num_examples,p95_step_time_sec,preset,profiler_enabled,profiler_path,repeat_index,returncode,run_dir,run_id,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_hbm_peak_gb,seed,sequence_length,shape,status,steady_state_mean_step_time_sec,steps_recorded,summary_hostname,summary_mean_step_time_sec_excl_first,summary_tpu_name,summary_tpu_zone,summary_valid_tokens_per_sec_excl_first,timestamp,timestamp_manifest,token_chunk,token_loop_count,tokenizer_path,tokenizer_source,tokens_per_sec,tp_degree,tpu_type,tpu_worker_id,tpu_worker_id_manifest,tunix_accel_version,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,xla_dir,xla_planned_hbm_gib_per_chip,xla_report_path,source_file,error_message,failure_type,oom_exceeded_gib,oom_limit_gib,oom_used_gib
False,tpu-v5e,52.43703576400003,23715.41592829611,exp0010_fsdp4_tp1_b16_l1024_tc512_vc32768_r0,True,16,4,512/32768,"max(first_step_time - steady_median, 0)",28.449068306999948,synthetic,77.13014355600001,False,10,0.027569815516471863,29.139970664999964,4,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0010_fsdp4_tp1_b16_l1024_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.8976599814800116,10,10,6.908586401999969,0.6909023580000166,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.6918863670000519,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0010_fsdp4_tp1_b16_l1024_tc512_vc32768_r0,20260609T171229Z,65.286221824,67.637338112,2.351116288,0,1024,b16/L1024,success,0.6908586401999969,13,t1v-n-402a6d5e-w-0,0.6963961204166557,,,2576.1200377260075,2026-06-09T17:19:32+00:00,2026-06-09T17:12:29+00:00,512,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2601.979472211004,1,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0010_fsdp4_tp1_b16_l1024_tc512_vc32768_r0/xla,7.49,/tmp/v5e-cce-full/core/runs/exp0010_fsdp4_tp1_b16_l1024_tc512_vc32768_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,51.74321500899998,22413.639215589432,exp0011_fsdp4_tp1_b16_l1024_tc512_vc65536_r0,True,8,4,512/65536,"max(first_step_time - steady_median, 0)",28.218868053999927,synthetic,74.43884361099992,False,11,0.02157829888164997,28.94990062399995,4,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0011_fsdp4_tp1_b16_l1024_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.8858041936674943,10,10,7.309834802999944,0.7310325700000249,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.7314275539999926,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0011_fsdp4_tp1_b16_l1024_tc512_vc65536_r0,20260609T171229Z,65.284153344,67.637338112,2.353184768,0,1024,b16/L1024,success,0.7309834802999944,13,t1v-n-8132e94c-w-0,0.7363959976666669,,,2436.189231995341,2026-06-09T17:19:44+00:00,2026-06-09T17:12:29+00:00,512,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2459.15270104636,1,v5litepod-4,,,0.1.0,65536,4,262144,3,/tmp/v5e-cce-full/core/runs/exp0011_fsdp4_tp1_b16_l1024_tc512_vc65536_r0/xla,7.51,/tmp/v5e-cce-full/core/runs/exp0011_fsdp4_tp1_b16_l1024_tc512_vc65536_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,,,exp0012_fsdp4_tp1_b32_l512_default_ce_r0,False,,4,default_ce,,,synthetic,62.88709157200003,False,12,,,4,32,,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,,0.0002,/tmp/v5e-cce-full/core/runs/exp0012_fsdp4_tp1_b32_l512_default_ce_r0/runner.log,32.0,16,default_ce,1,13,,0,10,,,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,,core,False,,0,1,/tmp/v5e-cce-full/core/runs/exp0012_fsdp4_tp1_b32_l512_default_ce_r0,20260609T171229Z,,,,0,512,b32/L512,failure,,0,,,,,,2026-06-09T17:20:35+00:00,2026-06-09T17:12:29+00:00,,,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,,1,v5litepod-4,,,,,,262144,3,/tmp/v5e-cce-full/core/runs/exp0012_fsdp4_tp1_b32_l512_default_ce_r0/xla,21.06,/tmp/v5e-cce-full/core/runs/exp0012_fsdp4_tp1_b32_l512_default_ce_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,"Unpadded size: 64.00M
XLA label: copy-start.14 = copy-start(fusion.128)
Allocation type: HLO temp
==========================
19. Size: 64.00M
Operator: op_name=""jit(_train_step)/jvp(layer_11)/feed_forward/dot_general""
Shape: bf16[32,512,2048]{2,1,0:T(8,128)(2,1)}
Unpadded size: 64.00M
XLA label: fusion.129 = fusion(get-tuple-element.1962, get-tuple-element.1963, copy-done.1336), kind=kOutput, calls=fused_computation.227
Allocation type: HLO temp
==========================
20. Size: 64.00M
Shape: bf16[32,512,2048]{2,1,0:T(8,128)(2,1)}
Unpadded size: 64.00M
XLA label: copy-start.13 = copy-start(fusion.130)
Allocation type: HLO temp
==========================
See https://openxla.org/xla/errors/error_1000 for more details. [type.googleapis.com/tensorflow.tpu.CompilationResultProto='\x08\x08\x12\xe3\x34Ran out of memory in memory space hbm. Used 20.79G of 15.75G hbm. Exceeded hbm capacity by 5.04G.\n\nTotal hbm usage >= 21.04...[truncated]']
--------------------
For simplicity, JAX has removed its internal frames from the traceback of the following exception. Set JAX_TRACEBACK_FILTERING=off to include these.",compile_oom,5.04,15.75,20.79
False,tpu-v5e,52.567854624000006,21094.238704407013,exp0013_fsdp4_tp1_b32_l512_tc128_vc8192_r0,True,128,4,128/8192,"max(first_step_time - steady_median, 0)",28.278114442999993,synthetic,77.70910401499998,False,13,0.029982473701238632,29.054903170999978,4,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0013_fsdp4_tp1_b32_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9284857184841082,10,10,7.7670496809998895,0.7767887279999854,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.7770174930000167,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0013_fsdp4_tp1_b32_l512_tc128_vc8192_r0,20260609T171229Z,65.211099136,67.637338112,2.426238976,0,512,b32/L512,success,0.7767049680999889,13,t1v-n-8132e94c-w-0,0.7820691072499907,,,4609.140846058793,2026-06-09T17:21:02+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,4654.53440943434,1,v5litepod-4,,,0.1.0,8192,32,262144,3,/tmp/v5e-cce-full/core/runs/exp0013_fsdp4_tp1_b32_l512_tc128_vc8192_r0/xla,6.29,/tmp/v5e-cce-full/core/runs/exp0013_fsdp4_tp1_b32_l512_tc128_vc8192_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,52.225573919,22797.0530375321,exp0014_fsdp4_tp1_b32_l512_tc128_vc32768_r0,True,32,4,128/32768,"max(first_step_time - steady_median, 0)",28.184891816000004,synthetic,77.96740251200004,False,14,0.03161939978599548,28.903657221000003,4,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0014_fsdp4_tp1_b32_l512_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9357487800029608,10,10,7.18689383800006,0.7187654049999992,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.7190279750000172,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0014_fsdp4_tp1_b32_l512_tc128_vc32768_r0,20260609T171229Z,65.210615808,67.637338112,2.426722304,0,512,b32/L512,success,0.718689383800006,13,t1v-n-402a6d5e-w-0,0.7241474946666718,,,4977.807274367372,2026-06-09T17:21:53+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,5030.267708818728,1,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0014_fsdp4_tp1_b32_l512_tc128_vc32768_r0/xla,6.29,/tmp/v5e-cce-full/core/runs/exp0014_fsdp4_tp1_b32_l512_tc128_vc32768_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,50.978427286000056,23737.838313384982,exp0015_fsdp4_tp1_b32_l512_tc256_vc32768_r0,True,16,4,256/32768,"max(first_step_time - steady_median, 0)",28.187968258500007,synthetic,73.80041781400007,False,15,0.03523888811469078,28.878244172999985,4,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0015_fsdp4_tp1_b32_l512_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.947236527617161,10,10,6.9020606610002915,0.6902759144999777,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.6907454140000482,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0015_fsdp4_tp1_b32_l512_tc256_vc32768_r0,20260609T171229Z,65.205213184,67.637338112,2.432124928,0,512,b32/L512,success,0.6902060661000291,13,t1v-n-8132e94c-w-0,0.6958457924167002,,,5180.2665273688235,2026-06-09T17:22:16+00:00,2026-06-09T17:12:29+00:00,256,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,5237.856022372399,1,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0015_fsdp4_tp1_b32_l512_tc256_vc32768_r0/xla,6.29,/tmp/v5e-cce-full/core/runs/exp0015_fsdp4_tp1_b32_l512_tc256_vc32768_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,51.289562896999996,24465.985862631165,exp0016_fsdp4_tp1_b32_l512_tc512_vc32768_r0,True,8,4,512/32768,"max(first_step_time - steady_median, 0)",28.54225548700009,synthetic,77.24747925100007,False,16,0.037468913942575455,29.211227267000027,4,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0016_fsdp4_tp1_b32_l512_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.959984423735967,10,10,6.696644104999905,0.6689717799999357,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.6742355349999798,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0016_fsdp4_tp1_b32_l512_tc512_vc32768_r0,20260609T171229Z,65.206294528,67.637338112,2.431043584,0,512,b32/L512,success,0.6696644104999905,13,t1v-n-402a6d5e-w-0,0.6753381275833306,,,5337.573164372959,2026-06-09T17:23:10+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,5398.52490787257,1,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0016_fsdp4_tp1_b32_l512_tc512_vc32768_r0/xla,6.29,/tmp/v5e-cce-full/core/runs/exp0016_fsdp4_tp1_b32_l512_tc512_vc32768_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,52.60266147800007,23099.770832803675,exp0017_fsdp4_tp1_b32_l512_tc512_vc65536_r0,True,4,4,512/65536,"max(first_step_time - steady_median, 0)",28.214173131500047,synthetic,76.46347526399995,False,17,0.033542778342962265,28.92354513600003,4,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0017_fsdp4_tp1_b32_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.9504838918264096,10,10,7.092711057000315,0.7093720044999827,"fsdp=4,tp=1",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.7101066049999645,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0017_fsdp4_tp1_b32_l512_tc512_vc65536_r0,20260609T171229Z,65.204211712,67.637338112,2.4331264,0,512,b32/L512,success,0.7092711057000315,13,t1v-n-8132e94c-w-0,0.7148202175000241,,,5042.759813472323,2026-06-09T17:23:32+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,5097.063691085928,1,v5litepod-4,,,0.1.0,65536,4,262144,3,/tmp/v5e-cce-full/core/runs/exp0017_fsdp4_tp1_b32_l512_tc512_vc65536_r0/xla,6.36,/tmp/v5e-cce-full/core/runs/exp0017_fsdp4_tp1_b32_l512_tc512_vc65536_r0/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,46.11932225999999,56252.05356989354,exp0018_fsdp2_tp2_b16_l512_default_ce_r0,False,,4,default_ce,"max(first_step_time - steady_median, 0)",30.168311684999992,synthetic,72.309466993,False,18,0.03706550598144531,30.314007177999997,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0018_fsdp2_tp2_b16_l512_default_ce_r0/runner.log,32.0,16,default_ce,1,13,0.9290394682723743,10,10,1.4563023890001432,0.14569549300000517,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.14607185800002753,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0018_fsdp2_tp2_b16_l512_default_ce_r0,20260609T171229Z,65.351960576,67.637338112,2.285377536,0,512,b16/L512,success,0.1456302389000143,13,t1v-n-402a6d5e-w-0,0.1529841875833521,,,11726.702140523867,2026-06-09T17:24:23+00:00,2026-06-09T17:12:29+00:00,,,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,12343.590270659257,2,v5litepod-4,,,0.1.0,,,262144,3,/tmp/v5e-cce-full/core/runs/exp0018_fsdp2_tp2_b16_l512_default_ce_r0/xla,6.23,/tmp/v5e-cce-full/core/runs/exp0018_fsdp2_tp2_b16_l512_default_ce_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,246.7198595860001,533.3302513060034,exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0,True,128,4,128/8192,"max(first_step_time - steady_median, 0)",17.96829999249985,synthetic,271.3257950860001,False,19,0.03398532792925835,33.328292495999904,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9456801374371235,10,10,153.60088762900045,15.359992503500052,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,15.362734719999935,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0,20260609T171229Z,65.349801984,67.637338112,2.287536128,0,512,b16/L512,success,15.360088762900045,13,t1v-n-8132e94c-w-0,15.36733789541671,,,116.74110455624577,2026-06-09T17:28:04+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,117.03057369966696,2,v5litepod-4,,,0.1.0,8192,32,262144,3,/tmp/v5e-cce-full/core/runs/exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0019_fsdp2_tp2_b16_l512_tc128_vc8192_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,99.60199352400014,2010.6135000955549,exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0,True,32,4,128/32768,"max(first_step_time - steady_median, 0)",29.032099344500125,synthetic,126.53701932900003,False,20,0.032963283360004425,33.10666497600005,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9245075540473828,10,10,40.7437829280002,4.074565631499922,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,4.07618173700007,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0,20260609T171229Z,65.349322752,67.637338112,2.28801536,0,512,b16/L512,success,4.07437829280002,13,t1v-n-402a6d5e-w-0,4.081638340916697,,,439.5293875049901,2026-06-09T17:26:29+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,441.19614596823357,2,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,74.72780332499997,3738.0154602587972,exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0,True,16,4,256/32768,"max(first_step_time - steady_median, 0)",29.823540451500094,synthetic,99.41936497099982,False,21,0.032963283360004425,32.01507863100005,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9245075540473828,10,10,21.91537217300015,2.1915381794999576,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,2.1921321150000495,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0,20260609T171229Z,65.346881536,67.637338112,2.290456576,0,512,b16/L512,success,2.191537217300015,13,t1v-n-8132e94c-w-0,2.1986412257500283,,,815.9585015458846,2026-06-09T17:29:43+00:00,2026-06-09T17:12:29+00:00,256,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,820.2461659376482,2,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,61.770226069000046,6505.851260254875,exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0,True,8,4,512/32768,"max(first_step_time - steady_median, 0)",29.90131655050004,synthetic,87.78088948200002,False,22,0.032963283360004425,31.16054764499995,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9245075540473828,10,10,12.59174191399984,1.2592310944999099,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.2593997339999987,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0,20260609T171229Z,65.344260096,67.637338112,2.293078016,0,512,b16/L512,success,1.259174191399984,13,t1v-n-402a6d5e-w-0,1.266271975499971,,,1416.7572486089828,2026-06-09T17:27:57+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1427.6023224406938,2,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,55.76236227300001,10001.206510294738,exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0,True,4,4,512/65536,"max(first_step_time - steady_median, 0)",30.384685696999668,synthetic,80.83461330400019,False,23,0.035890333354473114,31.203657258999783,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.9266579274374706,10,10,8.191011746000413,0.8189715620001152,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.8210635969999203,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0,20260609T171229Z,65.34564864,67.637338112,2.291689472,0,512,b16/L512,success,0.8191011746000413,13,t1v-n-8132e94c-w-0,0.8262172020833608,,,2171.341864435056,2026-06-09T17:31:04+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2194.6006863898706,2,v5litepod-4,,,0.1.0,65536,4,262144,3,/tmp/v5e-cce-full/core/runs/exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,50.16101896300006,53510.919702038314,exp0024_fsdp2_tp2_b16_l1024_default_ce_r0,False,,4,default_ce,"max(first_step_time - steady_median, 0)",31.944149724000226,synthetic,78.74524796500009,False,24,0.03419163450598717,32.25042513000017,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0024_fsdp2_tp2_b16_l1024_default_ce_r0/runner.log,32.0,16,default_ce,1,13,0.9236655518985711,10,10,3.061804972000118,0.30627540599994063,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.30655322100005833,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0024_fsdp2_tp2_b16_l1024_default_ce_r0,20260609T171229Z,65.104467968,67.637338112,2.532870144,0,1024,b16/L1024,success,0.30618049720001184,13,t1v-n-402a6d5e-w-0,0.31359737249999853,,,5720.711196328689,2026-06-09T17:29:16+00:00,2026-06-09T17:12:29+00:00,,,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,5871.046707542973,2,v5litepod-4,,,0.1.0,,,262144,3,/tmp/v5e-cce-full/core/runs/exp0024_fsdp2_tp2_b16_l1024_default_ce_r0/xla,12.66,/tmp/v5e-cce-full/core/runs/exp0024_fsdp2_tp2_b16_l1024_default_ce_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,446.55955363499993,533.0269408207628,exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0,True,256,4,128/8192,"max(first_step_time - steady_median, 0)",2.4689317779999556,synthetic,471.43249529399986,False,25,0.04481125995516777,33.20709786900011,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9500462590501859,10,10,307.3765835320007,30.738166091000153,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,30.73928831300009,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0,20260609T171229Z,65.144270848,67.637338112,2.493067264,0,1024,b16/L1024,success,30.73765835320007,13,t1v-n-8132e94c-w-0,30.74505939041673,,,58.35083865732234,2026-06-09T17:38:56+00:00,2026-06-09T17:12:29+00:00,128,8,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,58.48200859493428,2,v5litepod-4,,,0.1.0,8192,32,262144,3,/tmp/v5e-cce-full/core/runs/exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
