allow_download,backend,benchmark_wall_time_sec,capacity_tokens_per_sec,case_name,cce_enabled,cce_loop_count,chips,chunk_configuration,compile_time_estimate_method,compile_time_sec,dataset_mode,elapsed_sec,enable_gemma4_hf_loader,experiment_id,final_loss,first_step_time_sec,fsdp_degree,global_batch_size,google_tunix_version,hostname,hostname_manifest,jax_version,learning_rate,log_path,lora_alpha,lora_rank,loss_impl,max_inflight,max_steps,mean_loss,measured_step_count,measured_steps,measured_time_sec,median_step_time_sec,mesh_configuration,model_id,model_name,model_path,model_size,model_source,num_examples,p95_step_time_sec,preset,profiler_enabled,profiler_path,repeat_index,returncode,run_dir,run_id,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_hbm_peak_gb,seed,sequence_length,shape,source_file,status,steady_state_mean_step_time_sec,steps_recorded,summary_hostname,summary_mean_step_time_sec_excl_first,summary_tpu_name,summary_tpu_zone,summary_valid_tokens_per_sec_excl_first,timestamp,timestamp_manifest,token_chunk,token_loop_count,tokenizer_path,tokenizer_source,tokens_per_sec,tp_degree,tpu_type,tpu_worker_id,tpu_worker_id_manifest,tunix_accel_version,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,xla_dir,xla_planned_hbm_gib_per_chip,xla_report_path,error_message,failure_type,oom_exceeded_gib,oom_limit_gib,oom_used_gib,ok,default_step_time_sec,default_tokens_per_sec,default_xla_hbm_gib,default_runtime_hbm_gb,cce_to_default_step_time_ratio,speedup_vs_default_x,xla_hbm_saving_gib,xla_hbm_saving_pct,runtime_hbm_saving_gb
False,tpu-v5e,110.87302449900017,19320.37133519357,exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0,True,4.0,4,512/65536,"max(first_step_time - steady_median, 0)",42.40417319949984,synthetic,137.65875953400018,False,53,0.03269743546843529,43.252216767999926,1,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.943163853425246,10,10,8.48016827200172,0.8480435685000884,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.8487716480003655,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0,20260609T171229Z,63.59867392,67.637338112,4.038664192,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,0.848016827200172,13,t1v-n-8132e94c-w-0,4.385977143833467,,,821.8617079969748,2026-06-09T18:16:12+00:00,2026-06-09T17:12:29+00:00,512.0,1.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,4263.122952331042,4,v5litepod-4,,,0.1.0,65536.0,4.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0/xla,2.91,/tmp/v5e-cce-full/core/runs/exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0/xla/module_0967.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.10063765579993741,35922.9353194279,6.59,4.047713792,8.426436610228548,0.11867412599842453,3.6799999999999997,55.8421851289833,0.009049599999999991
False,tpu-v5e,112.01576933800015,17405.76292605926,exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0,True,8.0,4,512/32768,"max(first_step_time - steady_median, 0)",42.34169900000006,synthetic,143.10955593000017,False,52,0.02961309440433979,43.28308769000023,1,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.904485997528984,10,10,9.412974352000674,0.9413886900001671,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.9418360999998185,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0,20260609T171229Z,63.599798272,67.637338112,4.03753984,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,0.9412974352000674,13,t1v-n-402a6d5e-w-0,4.496995391083412,,,801.5722395032817,2026-06-09T18:00:33+00:00,2026-06-09T17:12:29+00:00,512.0,1.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,3840.656380022548,4,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0/xla,2.85,/tmp/v5e-cce-full/core/runs/exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0/xla/module_0969.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.10063765579993741,35922.9353194279,6.59,4.047713792,9.353332286190362,0.10691376820605854,3.7399999999999998,56.75265553869499,0.010173951999999709
False,tpu-v5e,115.80806823700004,13396.5459920152,exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0,True,16.0,4,256/32768,"max(first_step_time - steady_median, 0)",42.07282123100026,synthetic,141.59751015099982,False,51,0.030776208266615868,43.295841782000025,1,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9235476655169175,10,10,12.230018102998656,1.2230205509997631,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.2237878060000185,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0,20260609T171229Z,63.601717248,67.637338112,4.035620864,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,1.2230018102998657,13,t1v-n-8132e94c-w-0,4.732118711666582,,,761.7447672603201,2026-06-09T18:13:54+00:00,2026-06-09T17:12:29+00:00,256.0,2.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2956.0054364217135,4,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0/xla,2.77,/tmp/v5e-cce-full/core/runs/exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0/xla/module_0966.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.10063765579993741,35922.9353194279,6.59,4.047713792,12.152526810949686,0.08228741360183453,3.82,57.96661608497724,0.012092927999999503
False,tpu-v5e,123.81300276399998,8763.913108693781,exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0,True,32.0,4,128/32768,"max(first_step_time - steady_median, 0)",41.28187858850015,synthetic,151.59551901999976,False,50,0.02902385964989662,43.15090884600022,1,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9238219713935485,10,10,18.69484532399929,1.8690302575000715,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.8727649319998818,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0,20260609T171229Z,63.608182784,67.637338112,4.029155328,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,1.869484532399929,13,t1v-n-402a6d5e-w-0,5.399523513333254,,,667.5897711650894,2026-06-09T17:58:10+00:00,2026-06-09T17:12:29+00:00,128.0,4.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1933.7950848724217,4,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0/xla,2.77,/tmp/v5e-cce-full/core/runs/exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0/xla/module_0965.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.10063765579993741,35922.9353194279,6.59,4.047713792,18.57639188373356,0.053831767022295175,3.82,57.96661608497724,0.01855846399999983
False,tpu-v5e,150.869216176,4180.89742871899,exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0,True,128.0,4,128/8192,"max(first_step_time - steady_median, 0)",39.29021799599991,synthetic,178.35773779400006,False,49,0.0354592427611351,43.20896906300004,1,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9453260027445279,10,10,39.18775879900022,3.91875106700013,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,3.920246612000028,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0,20260609T171229Z,63.609135104,67.637338112,4.028203008,0,512,b32/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,3.9187758799000223,13,t1v-n-8132e94c-w-0,7.4280480150833155,,,485.2777821773727,2026-06-09T18:11:32+00:00,2026-06-09T17:12:29+00:00,128.0,4.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,922.5329824404841,4,v5litepod-4,,,0.1.0,8192.0,32.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0/xla,2.77,/tmp/v5e-cce-full/core/runs/exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0/xla/module_0965.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.10063765579993741,35922.9353194279,6.59,4.047713792,38.93945907971417,0.02568089089149567,3.82,57.96661608497724,0.019510783999999504
False,tpu-v5e,68.49980879400027,9910.382634590464,exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0,True,8.0,4,512/65536,"max(first_step_time - steady_median, 0)",31.453554627499898,synthetic,94.82723061099978,False,29,0.039014313369989395,33.10662634299979,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.9213614999674834,10,10,16.532156834000034,1.653071715499891,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.654022335999798,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0,20260609T171229Z,65.138530304,67.637338112,2.498807808,0,1024,b16/L1024,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,1.6532156834000034,13,t1v-n-8132e94c-w-0,1.660324818083306,,,1080.511464058587,2026-06-09T17:42:41+00:00,2026-06-09T17:12:29+00:00,512.0,2.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1087.3354384728893,2,v5litepod-4,,,0.1.0,65536.0,4.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0029_fsdp2_tp2_b16_l1024_tc512_vc65536_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.30618049720001184,5871.046707542973,12.66,2.532870144,5.399480693638182,0.18520299575813426,7.53,59.47867298578199,0.03406233599999986
False,tpu-v5e,80.40659910199997,6469.811093719226,exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0,True,16.0,4,512/32768,"max(first_step_time - steady_median, 0)",30.715191660000187,synthetic,107.12008602200012,False,28,0.028817730024456978,33.24746846200014,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9285185507570322,10,10,25.32376875099999,2.5322768019999558,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,2.5344647860001714,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0,20260609T171229Z,65.13688576,67.637338112,2.500452352,0,1024,b16/L1024,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,2.532376875099999,13,t1v-n-402a6d5e-w-0,2.539725053833346,,,706.375675308718,2026-06-09T17:34:04+00:00,2026-06-09T17:12:29+00:00,512.0,2.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,709.846949589214,2,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0028_fsdp2_tp2_b16_l1024_tc512_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.30618049720001184,5871.046707542973,12.66,2.532870144,8.270862769700607,0.12090637069489167,7.53,59.47867298578199,0.032417791999999945
False,tpu-v5e,104.62248559199998,3726.5758090540016,exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0,True,32.0,4,256/32768,"max(first_step_time - steady_median, 0)",28.699914190500067,synthetic,129.7899134170002,False,27,0.028817730024456978,33.096345918,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9285185507570322,10,10,43.96529371600013,4.39643172749993,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,4.399128922000045,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0,20260609T171229Z,65.13949696,67.637338112,2.497841152,0,1024,b16/L1024,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,4.396529371600013,13,t1v-n-8132e94c-w-0,4.403711222666705,,,407.38366102798807,2026-06-09T17:41:06+00:00,2026-06-09T17:12:29+00:00,256.0,4.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,408.8679610812667,2,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0027_fsdp2_tp2_b16_l1024_tc256_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.30618049720001184,5871.046707542973,12.66,2.532870144,14.359273081746904,0.06964140832944889,7.53,59.47867298578199,0.03502899199999998
False,tpu-v5e,153.44295594899995,2006.7393770598653,exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0,True,64.0,4,128/32768,"max(first_step_time - steady_median, 0)",24.97361516849992,synthetic,180.382312556,False,26,0.028817730024456978,33.13823052199996,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9285185507570322,10,10,81.64488217700045,8.16461535350004,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,8.1668545,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0,20260609T171229Z,65.143730176,67.637338112,2.493607936,0,1024,b16/L1024,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,8.164488217700045,13,t1v-n-402a6d5e-w-0,8.171690388833383,,,219.53842040460825,2026-06-09T17:32:16+00:00,2026-06-09T17:12:29+00:00,128.0,8.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,220.1730166139413,2,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0026_fsdp2_tp2_b16_l1024_tc128_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.30618049720001184,5871.046707542973,12.66,2.532870144,26.665605067479554,0.037501492933290505,7.53,59.47867298578199,0.0392622079999998
False,tpu-v5e,446.55955363499993,533.0269408207628,exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0,True,256.0,4,128/8192,"max(first_step_time - steady_median, 0)",2.4689317779999556,synthetic,471.43249529399986,False,25,0.04481125995516777,33.20709786900011,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9500462590501859,10,10,307.3765835320007,30.738166091000153,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,30.73928831300009,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0,20260609T171229Z,65.144270848,67.637338112,2.493067264,0,1024,b16/L1024,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,30.73765835320007,13,t1v-n-8132e94c-w-0,30.74505939041673,,,58.35083865732234,2026-06-09T17:38:56+00:00,2026-06-09T17:12:29+00:00,128.0,8.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,58.48200859493428,2,v5litepod-4,,,0.1.0,8192.0,32.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0/xla,5.13,/tmp/v5e-cce-full/core/runs/exp0025_fsdp2_tp2_b16_l1024_tc128_vc8192_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.30618049720001184,5871.046707542973,12.66,2.532870144,100.39064745890968,0.009961087265716703,7.53,59.47867298578199,0.039802879999999874
False,tpu-v5e,55.76236227300001,10001.206510294738,exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0,True,4.0,4,512/65536,"max(first_step_time - steady_median, 0)",30.384685696999668,synthetic,80.83461330400019,False,23,0.035890333354473114,31.203657258999783,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.9266579274374706,10,10,8.191011746000413,0.8189715620001152,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.8210635969999203,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0,20260609T171229Z,65.34564864,67.637338112,2.291689472,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,0.8191011746000413,13,t1v-n-8132e94c-w-0,0.8262172020833608,,,2171.341864435056,2026-06-09T17:31:04+00:00,2026-06-09T17:12:29+00:00,512.0,1.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2194.6006863898706,2,v5litepod-4,,,0.1.0,65536.0,4.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0023_fsdp2_tp2_b16_l512_tc512_vc65536_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.1456302389000143,12343.590270659257,6.23,2.285377536,5.6245267520464175,0.1777927360086183,3.5800000000000005,57.46388443017657,-0.006311935999999907
False,tpu-v5e,61.770226069000046,6505.851260254875,exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0,True,8.0,4,512/32768,"max(first_step_time - steady_median, 0)",29.90131655050004,synthetic,87.78088948200002,False,22,0.032963283360004425,31.16054764499995,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9245075540473828,10,10,12.59174191399984,1.2592310944999099,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.2593997339999987,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0,20260609T171229Z,65.344260096,67.637338112,2.293078016,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,1.259174191399984,13,t1v-n-402a6d5e-w-0,1.266271975499971,,,1416.7572486089828,2026-06-09T17:27:57+00:00,2026-06-09T17:12:29+00:00,512.0,1.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1427.6023224406938,2,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0022_fsdp2_tp2_b16_l512_tc512_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.1456302389000143,12343.590270659257,6.23,2.285377536,8.646378670466223,0.11565535562486287,3.5800000000000005,57.46388443017657,-0.0077004800000000095
False,tpu-v5e,74.72780332499997,3738.0154602587972,exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0,True,16.0,4,256/32768,"max(first_step_time - steady_median, 0)",29.823540451500094,synthetic,99.41936497099982,False,21,0.032963283360004425,32.01507863100005,2,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9245075540473828,10,10,21.91537217300015,2.1915381794999576,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,2.1921321150000495,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0,20260609T171229Z,65.346881536,67.637338112,2.290456576,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,success,2.191537217300015,13,t1v-n-8132e94c-w-0,2.1986412257500283,,,815.9585015458846,2026-06-09T17:29:43+00:00,2026-06-09T17:12:29+00:00,256.0,2.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,820.2461659376482,2,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0021_fsdp2_tp2_b16_l512_tc256_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.1456302389000143,12343.590270659257,6.23,2.285377536,15.048641229000962,0.0664511821886518,3.5800000000000005,57.46388443017657,-0.005079040000000035
False,tpu-v5e,99.60199352400014,2010.6135000955549,exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0,True,32.0,4,128/32768,"max(first_step_time - steady_median, 0)",29.032099344500125,synthetic,126.53701932900003,False,20,0.032963283360004425,33.10666497600005,2,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9245075540473828,10,10,40.7437829280002,4.074565631499922,"fsdp=2,tp=2",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,4.07618173700007,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0,20260609T171229Z,65.349322752,67.637338112,2.28801536,0,512,b16/L512,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,success,4.07437829280002,13,t1v-n-402a6d5e-w-0,4.081638340916697,,,439.5293875049901,2026-06-09T17:26:29+00:00,2026-06-09T17:12:29+00:00,128.0,4.0,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,441.19614596823357,2,v5litepod-4,,,0.1.0,32768.0,8.0,262144,3,/tmp/v5e-cce-full/core/runs/exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0/xla,2.65,/tmp/v5e-cce-full/core/runs/exp0020_fsdp2_tp2_b16_l512_tc128_vc32768_r0/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,,,,,,True,0.1456302389000143,12343.590270659257,6.23,2.285377536,27.977556883617936,0.03574293510186885,3.5800000000000005,57.46388443017657,-0.002637824000000233
