hardware_target,workload_family,bad_step_time_sec,bad_compile_time_sec,bad_hbm_gib,bad_chunk_loop_count,good_step_time_sec,good_compile_time_sec,good_hbm_gib,good_chunk_loop_count,bad_good_step_time_ratio,bad_good_compile_time_ratio,bad_good_hbm_ratio,loop_count_ratio
tpu-v5e-4,cce_train,15.36336282409984,21.69915627450064,2.65,2048.0,0.8224221964997923,34.08197677550015,2.65,64.0,18.68062765023356,0.6366754022935398,1.0,32.0
tpu-v5e-4,chunked_matmul_loop,0.03553047920000267,0.8887165570000093,0.161376953125,2048.0,0.017135616700002743,1.2270138300000042,0.161884765625,64.0,2.0734870429260353,0.7242922086705463,0.9968631236049948,32.0
tpu-v5e-4,projection_collective_loop,0.14049118989999557,0.8716317085000185,0.165205078125,2048.0,0.12445341209999014,0.6460808215000498,0.286572265625,64.0,1.1288657139196805,1.3491063029487425,0.5764866246379281,32.0
tpu-v5e-4,collective_loop,0.0004969479999999748,0.11851215700002626,0.003955078125,2048.0,0.004849589600001991,0.12780674250004154,0.125048828125,64.0,0.10247217620224416,0.9272762507031876,0.03162827020695041,32.0
