variant,step,loss,step_time_sec,grad_norm,valid_tokens,loss_tokens,capacity_tokens,valid_ratio,loss_ratio,cumulative_valid_tokens,cumulative_loss_tokens,cumulative_step_time_sec
unpacked,1,4.342464923858643,42.20934487999966,110.5,284,88,4096,0.0693359375,0.021484375,284,88,42.20934487999966
unpacked,2,2.8007404804229736,0.31632724100018095,31.125,419,171,4096,0.102294921875,0.041748046875,703,259,42.52567212099984
unpacked,3,3.7781639099121094,0.22024924700008341,53.75,236,69,4096,0.0576171875,0.016845703125,939,328,42.74592136799993
unpacked,4,3.0359885692596436,0.22115924799982167,20.625,299,112,4096,0.072998046875,0.02734375,1238,440,42.96708061599975
unpacked,5,1.9877231121063232,0.22821177700006956,24.125,253,77,4096,0.061767578125,0.018798828125,1491,517,43.19529239299982
unpacked,6,2.1368725299835205,0.2191961580001589,23.75,313,102,4096,0.076416015625,0.02490234375,1804,619,43.41448855099998
unpacked,7,2.585200548171997,0.22357530799990855,22.625,263,80,4096,0.064208984375,0.01953125,2067,699,43.638063858999885
unpacked,8,1.8573293685913086,0.22363649799990526,27.75,269,88,4096,0.065673828125,0.021484375,2336,787,43.86170035699979
unpacked,9,1.0625438690185547,0.2246007879998615,12.0,391,149,4096,0.095458984375,0.036376953125,2727,936,44.08630114499965
unpacked,10,2.54119873046875,0.22449324699982753,21.75,264,88,4096,0.064453125,0.021484375,2991,1024,44.31079439199948
unpacked,11,1.0908750295639038,0.2238663970001653,10.4375,289,92,4096,0.070556640625,0.0224609375,3280,1116,44.534660788999645
unpacked,12,1.6803991794586182,0.22405160800008161,16.625,236,63,4096,0.0576171875,0.015380859375,3516,1179,44.75871239699973
unpacked,13,2.374948501586914,0.22410083800014036,30.875,211,52,4096,0.051513671875,0.0126953125,3727,1231,44.98281323499987
unpacked,14,1.4391942024230957,0.22893910800030426,17.75,228,62,4096,0.0556640625,0.01513671875,3955,1293,45.21175234300017
unpacked,15,1.6176998615264893,0.22037513899977057,12.25,263,75,4096,0.064208984375,0.018310546875,4218,1368,45.43212748199994
unpacked,16,1.6706863641738892,0.22406685799978732,19.625,224,58,4096,0.0546875,0.01416015625,4442,1426,45.65619433999973
unpacked,17,1.4152562618255615,0.22436764800022502,14.8125,235,67,4096,0.057373046875,0.016357421875,4677,1493,45.880561987999954
unpacked,18,2.075775146484375,0.22815493799998876,24.875,203,47,4096,0.049560546875,0.011474609375,4880,1540,46.10871692599994
unpacked,19,1.9127357006072998,0.22153886800015243,12.3125,437,170,4096,0.106689453125,0.04150390625,5317,1710,46.330255794000095
unpacked,20,1.5891824960708618,0.22429658800001562,14.1875,330,118,4096,0.08056640625,0.02880859375,5647,1828,46.55455238200011
unpacked,21,2.0031964778900146,0.22316646699982812,18.75,236,65,4096,0.0576171875,0.015869140625,5883,1893,46.77771884899994
unpacked,22,1.4311237335205078,0.22462778800036176,23.375,336,128,4096,0.08203125,0.03125,6219,2021,47.0023466370003
unpacked,23,1.3205732107162476,0.22710880700014968,14.1875,296,96,4096,0.072265625,0.0234375,6515,2117,47.22945544400045
unpacked,24,1.1909759044647217,0.22261369800025932,7.40625,260,78,4096,0.0634765625,0.01904296875,6775,2195,47.45206914200071
unpacked,25,1.3292795419692993,0.2238981780001268,9.0625,221,59,4096,0.053955078125,0.014404296875,6996,2254,47.67596732000084
unpacked,26,2.384895086288452,0.2243355780001366,14.6875,259,74,4096,0.063232421875,0.01806640625,7255,2328,47.90030289800097
unpacked,27,1.2472187280654907,0.22469645800038052,6.65625,308,109,4096,0.0751953125,0.026611328125,7563,2437,48.124999356001354
unpacked,28,1.6662601232528687,0.22631619699996008,12.8125,278,92,4096,0.06787109375,0.0224609375,7841,2529,48.351315553001314
unpacked,29,0.8272742033004761,0.2218080379998355,6.625,382,147,4096,0.09326171875,0.035888671875,8223,2676,48.57312359100115
unpacked,30,1.790653944015503,0.2241774379999697,14.5,211,49,4096,0.051513671875,0.011962890625,8434,2725,48.79730102900112
unpacked,31,1.3579440116882324,0.22388564799985033,11.375,238,65,4096,0.05810546875,0.015869140625,8672,2790,49.02118667700097
unpacked,32,1.367978572845459,0.2266413479997027,8.9375,240,65,4096,0.05859375,0.015869140625,8912,2855,49.24782802500067
unpacked,33,0.9144073724746704,0.2218576079999366,7.5625,248,80,4096,0.060546875,0.01953125,9160,2935,49.46968563300061
unpacked,34,1.9818936586380005,0.22420740699999442,11.4375,290,90,4096,0.07080078125,0.02197265625,9450,3025,49.6938930400006
unpacked,35,1.8814468383789062,0.22437557799958086,18.375,316,125,4096,0.0771484375,0.030517578125,9766,3150,49.918268618000184
unpacked,36,1.093487024307251,0.2242153080001117,8.375,314,107,4096,0.07666015625,0.026123046875,10080,3257,50.142483926000295
unpacked,37,1.6771647930145264,0.22825925799998004,12.4375,260,81,4096,0.0634765625,0.019775390625,10340,3338,50.370743184000276
unpacked,38,1.087551236152649,0.2239811079998617,9.75,220,58,4096,0.0537109375,0.01416015625,10560,3396,50.59472429200014
unpacked,39,1.4181605577468872,0.22444401799975822,10.3125,220,60,4096,0.0537109375,0.0146484375,10780,3456,50.819168309999895
unpacked,40,1.4515200853347778,0.2237812280000071,7.1875,401,167,4096,0.097900390625,0.040771484375,11181,3623,51.0429495379999
unpacked,41,1.0355814695358276,0.22420249800006786,8.25,259,73,4096,0.063232421875,0.017822265625,11440,3696,51.26715203599997
unpacked,42,0.9521128535270691,0.22950013699983174,10.25,297,97,4096,0.072509765625,0.023681640625,11737,3793,51.4966521729998
unpacked,43,1.2631938457489014,0.21956313800001226,8.8125,265,77,4096,0.064697265625,0.018798828125,12002,3870,51.716215310999814
unpacked,44,2.032513380050659,0.2253090469998824,13.0625,240,63,4096,0.05859375,0.015380859375,12242,3933,51.9415243579997
unpacked,45,1.65679931640625,0.2229376370000864,10.75,224,54,4096,0.0546875,0.01318359375,12466,3987,52.16446199499978
unpacked,46,2.055299997329712,0.22548009799993451,8.1875,376,135,4096,0.091796875,0.032958984375,12842,4122,52.38994209299972
unpacked,47,1.0932435989379883,0.2227199379999547,11.375,213,54,4096,0.052001953125,0.01318359375,13055,4176,52.61266203099967
unpacked,48,2.147228717803955,0.22456239799976174,10.5625,271,81,4096,0.066162109375,0.019775390625,13326,4257,52.837224428999434
unpacked,49,1.2606512308120728,0.22406210799999826,6.53125,293,93,4096,0.071533203125,0.022705078125,13619,4350,53.06128653699943
unpacked,50,2.378592014312744,0.22433790800005227,13.0625,223,58,4096,0.054443359375,0.01416015625,13842,4408,53.285624444999485
