variant,step,loss,step_time_sec,grad_norm,valid_tokens,loss_tokens,capacity_tokens,valid_ratio,loss_ratio,cumulative_valid_tokens,cumulative_loss_tokens,cumulative_step_time_sec
unpacked,1,2.554593563079834,92.64160607400117,25.625,38,12,512,0.07421875,0.0234375,38,12,92.64160607400117
unpacked,2,1.610231876373291,0.8262874910014943,13.375,62,25,512,0.12109375,0.048828125,100,37,93.46789356500267
unpacked,3,1.8285664319992065,0.12209066099967458,11.875,35,13,512,0.068359375,0.025390625,135,50,93.58998422600234
unpacked,4,1.0786819458007812,0.1270825209994655,39.0,41,16,512,0.080078125,0.03125,176,66,93.71706674700181
unpacked,5,7.5321044921875,0.13867786999981035,69.5,24,4,512,0.046875,0.0078125,200,70,93.85574461700162
unpacked,6,0.3763427734375,0.13012657100080105,11.75,22,4,512,0.04296875,0.0078125,222,74,93.98587118800242
unpacked,7,1.8095567226409912,0.13164457000129914,12.5,35,9,512,0.068359375,0.017578125,257,83,94.11751575800372
unpacked,8,2.687451124191284,0.13480645100025868,92.5,27,5,512,0.052734375,0.009765625,284,88,94.25232220900398
unpacked,9,1.134055495262146,0.13305530000070576,5.03125,199,108,512,0.388671875,0.2109375,483,196,94.38537750900468
unpacked,10,1.3602294921875,0.13450806999935594,37.25,23,4,512,0.044921875,0.0078125,506,200,94.51988557900404
unpacked,11,0.869304358959198,0.13137871000071755,25.875,36,11,512,0.0703125,0.021484375,542,211,94.65126428900476
unpacked,12,0.7528347373008728,0.13243143999898166,26.875,43,18,512,0.083984375,0.03515625,585,229,94.78369572900374
unpacked,13,0.20081482827663422,0.1338679009986663,11.375,34,10,512,0.06640625,0.01953125,619,239,94.9175636300024
unpacked,14,0.24140015244483948,0.13275204000092344,10.125,23,5,512,0.044921875,0.009765625,642,244,95.05031567000333
unpacked,15,0.2230428159236908,0.13352992099862604,31.5,25,6,512,0.048828125,0.01171875,667,250,95.18384559100195
unpacked,16,3.475989580154419,0.13631610999982513,30.375,36,9,512,0.0703125,0.017578125,703,259,95.32016170100178
unpacked,17,3.0348033905029297,0.130844340999829,19.375,37,16,512,0.072265625,0.03125,740,275,95.45100604200161
unpacked,18,0.4001639485359192,0.1352635499988537,9.75,28,7,512,0.0546875,0.013671875,768,282,95.58626959200046
unpacked,19,1.900363564491272,0.13318363100006536,46.25,34,9,512,0.06640625,0.017578125,802,291,95.71945322300053
unpacked,20,2.6728312969207764,0.1328007100000832,65.0,37,12,512,0.072265625,0.0234375,839,303,95.85225393300061
unpacked,21,0.6162109375,0.13429932100007136,18.5,20,3,512,0.0390625,0.005859375,859,306,95.98655325400068
unpacked,22,1.389404296875,0.13250688999869453,18.5,26,6,512,0.05078125,0.01171875,885,312,96.11906014399938
unpacked,23,2.4244384765625,0.1336050409991003,22.625,22,4,512,0.04296875,0.0078125,907,316,96.25266518499848
unpacked,24,0.8448359370231628,0.13444315000015195,13.4375,32,12,512,0.0625,0.0234375,939,328,96.38710833499863
